epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5472127487496813,0.5179720262909547,catELMo,tcr,46,1.0
1,0.4930220019764198,0.47559783422904456,catELMo,tcr,46,1.0
2,0.4618389412972482,0.4594752440302449,catELMo,tcr,46,1.0
3,0.4362838115288068,0.4406051386260366,catELMo,tcr,46,1.0
4,0.4174198385834291,0.4283803355693072,catELMo,tcr,46,1.0
5,0.40267879567519077,0.40624769118844467,catELMo,tcr,46,1.0
6,0.38883207332354197,0.4065357337124813,catELMo,tcr,46,1.0
7,0.37732103003130985,0.3994178843396887,catELMo,tcr,46,1.0
8,0.36666702704314974,0.37954451494187313,catELMo,tcr,46,1.0
9,0.35542132587871406,0.3917886666812137,catELMo,tcr,46,1.0
10,0.3444347817617024,0.3729410367270299,catELMo,tcr,46,1.0
11,0.33482275089581925,0.37524961019723285,catELMo,tcr,46,1.0
12,0.3245571111807621,0.3730023263633069,catELMo,tcr,46,1.0
13,0.3157039163345823,0.3604531637431458,catELMo,tcr,46,1.0
14,0.3067680409701063,0.3501077727788318,catELMo,tcr,46,1.0
15,0.29746240861401857,0.3451386221224977,catELMo,tcr,46,1.0
16,0.28854574044704456,0.33382778795788387,catELMo,tcr,46,1.0
17,0.2798077648236771,0.3428693927545525,catELMo,tcr,46,1.0
18,0.27151971499800764,0.3308648890449011,catELMo,tcr,46,1.0
19,0.26327951551700784,0.33572124715106527,catELMo,tcr,46,1.0
20,0.25219197959563494,0.32464583971616495,catELMo,tcr,46,1.0
21,0.2444362126269996,0.3240699097577802,catELMo,tcr,46,1.0
22,0.2392132057444962,0.36049222075377574,catELMo,tcr,46,1.0
23,0.22890370288640155,0.3228694977668759,catELMo,tcr,46,1.0
24,0.21975924448156853,0.31412935249195856,catELMo,tcr,46,1.0
25,0.21252748843341607,0.3372561461080786,catELMo,tcr,46,1.0
26,0.20643462937909096,0.33158576595798883,catELMo,tcr,46,1.0
27,0.19626679750622852,0.31560605349641657,catELMo,tcr,46,1.0
28,0.19011844389350802,0.3079554877189931,catELMo,tcr,46,1.0
29,0.18633320015058094,0.3124803937244278,catELMo,tcr,46,1.0
30,0.17814838789577617,0.30302721962931656,catELMo,tcr,46,1.0
31,0.17024250341456756,0.31735634920638955,catELMo,tcr,46,1.0
32,0.16456197508214418,0.3165792516785434,catELMo,tcr,46,1.0
33,0.15796775938548333,0.334049113126321,catELMo,tcr,46,1.0
34,0.1519946015800899,0.31752057778863363,catELMo,tcr,46,1.0
35,0.14650989070968756,0.30785207696698513,catELMo,tcr,46,1.0
36,0.1425011164459898,0.3102890480479483,catELMo,tcr,46,1.0
37,0.13598977517583904,0.3242670212797868,catELMo,tcr,46,1.0
38,0.13424973503446294,0.3181114748865164,catELMo,tcr,46,1.0
39,0.12704978834583236,0.31720796290670117,catELMo,tcr,46,1.0
40,0.12572985684039092,0.343674815501141,catELMo,tcr,46,1.0
41,0.11823641205789516,0.3247431015429567,catELMo,tcr,46,1.0
42,0.11470286350486308,0.32582743950786625,catELMo,tcr,46,1.0
43,0.11173253347735884,0.3514479531863873,catELMo,tcr,46,1.0
44,0.10795242713531683,0.34203017171346334,catELMo,tcr,46,1.0
45,0.10560647747957712,0.3489125553588626,catELMo,tcr,46,1.0
46,0.09997049934661263,0.3441207756096838,catELMo,tcr,46,1.0
47,0.09818719505665129,0.35293425127140143,catELMo,tcr,46,1.0
48,0.09533896939598849,0.3389449140289716,catELMo,tcr,46,1.0
49,0.09183691708249102,0.347742677839013,catELMo,tcr,46,1.0
50,0.089752461569515,0.3599573942841129,catELMo,tcr,46,1.0
51,0.0867346453310008,0.38512051279061016,catELMo,tcr,46,1.0
52,0.08535303015148718,0.3661774989943514,catELMo,tcr,46,1.0
53,0.0828038269727112,0.3565594420810993,catELMo,tcr,46,1.0
54,0.08063721819149135,0.3588290190401382,catELMo,tcr,46,1.0
55,0.07751298940740099,0.3816558307343091,catELMo,tcr,46,1.0
56,0.07666478967438858,0.3829417440046644,catELMo,tcr,46,1.0
57,0.07364876830082821,0.395795882162388,catELMo,tcr,46,1.0
58,0.07146669955214009,0.4005232690663227,catELMo,tcr,46,1.0
59,0.07113058713152641,0.3907396010723072,catELMo,tcr,46,1.0
60,0.06896741285155743,0.375420614746351,catELMo,tcr,46,1.0
