epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.6337158994264884,0.6068231349582094,blosum62,epi,45,1.0
1,0.6004713657283258,0.6283609141698829,blosum62,epi,45,1.0
2,0.5922732814548756,0.6040567290505362,blosum62,epi,45,1.0
3,0.5863601921745258,0.5883462191132718,blosum62,epi,45,1.0
4,0.583109019914658,0.591835761428324,blosum62,epi,45,1.0
5,0.5834837978690521,0.5874306510177523,blosum62,epi,45,1.0
6,0.5794412838474107,0.5859709456615565,blosum62,epi,45,1.0
7,0.5758017509856723,0.5798089729839606,blosum62,epi,45,1.0
8,0.574897403691117,0.5793262386848316,blosum62,epi,45,1.0
9,0.5732844942593257,0.5805063010187306,blosum62,epi,45,1.0
10,0.5703552719813565,0.5774257735624007,blosum62,epi,45,1.0
11,0.5690970746648991,0.5753344228678372,blosum62,epi,45,1.0
12,0.5668776585838015,0.585557450571436,blosum62,epi,45,1.0
13,0.5685848184368074,0.5754863691238635,blosum62,epi,45,1.0
14,0.5648324612173221,0.586236876881948,blosum62,epi,45,1.0
15,0.5626743528084535,0.5794467451819705,blosum62,epi,45,1.0
16,0.562617034924035,0.5779176154164054,blosum62,epi,45,1.0
17,0.5613864243353097,0.5693380253387788,blosum62,epi,45,1.0
18,0.5586637531475581,0.5841692009408103,blosum62,epi,45,1.0
19,0.5585892619358784,0.5668502523466268,blosum62,epi,45,1.0
20,0.5569311260329951,0.5667718227574595,blosum62,epi,45,1.0
21,0.5551894369881429,0.566517221544337,blosum62,epi,45,1.0
22,0.5564059844944467,0.5716476855998005,blosum62,epi,45,1.0
23,0.5529769274353454,0.5633997340113894,blosum62,epi,45,1.0
24,0.5513739461620173,0.5647641674499696,blosum62,epi,45,1.0
25,0.548619652537234,0.5693282299483451,blosum62,epi,45,1.0
26,0.549118025120908,0.5671719279023455,blosum62,epi,45,1.0
27,0.5472141977153663,0.5728013514090589,blosum62,epi,45,1.0
28,0.5485034527638761,0.560924091240341,blosum62,epi,45,1.0
29,0.5445623731499685,0.5667712328871608,blosum62,epi,45,1.0
30,0.5427835738810529,0.5596378423395975,blosum62,epi,45,1.0
31,0.5408382509201672,0.5576183271076444,blosum62,epi,45,1.0
32,0.538887803221863,0.5571446256007462,blosum62,epi,45,1.0
33,0.5387062460210945,0.5584479304297703,blosum62,epi,45,1.0
34,0.5384871039172507,0.5591330152163041,blosum62,epi,45,1.0
35,0.5394533435004737,0.5636053004039895,blosum62,epi,45,1.0
36,0.5365728877135449,0.5579028401676656,blosum62,epi,45,1.0
37,0.5331942602694761,0.5563239843395253,blosum62,epi,45,1.0
38,0.530848938976522,0.5565418173632137,blosum62,epi,45,1.0
39,0.5306511541315648,0.5598493116587572,blosum62,epi,45,1.0
40,0.5298762697956548,0.5541905165679897,blosum62,epi,45,1.0
41,0.5275464053566643,0.5553972321813019,blosum62,epi,45,1.0
42,0.5263251920724994,0.5510568186744376,blosum62,epi,45,1.0
43,0.525507359925342,0.5552186763295002,blosum62,epi,45,1.0
44,0.524009506076416,0.5558793520377103,blosum62,epi,45,1.0
45,0.5237343349730266,0.5498377874474073,blosum62,epi,45,1.0
46,0.5202338569443057,0.5514454829057202,blosum62,epi,45,1.0
47,0.5218723013283547,0.5574873939611633,blosum62,epi,45,1.0
48,0.5166288448016001,0.5528301061996108,blosum62,epi,45,1.0
49,0.5145104615070353,0.5487353053560133,blosum62,epi,45,1.0
50,0.513419936769708,0.5499878746585348,blosum62,epi,45,1.0
51,0.5107218519236096,0.544346910927183,blosum62,epi,45,1.0
52,0.5110577162780267,0.5469803773891828,blosum62,epi,45,1.0
53,0.5076905158774302,0.5486685769318357,blosum62,epi,45,1.0
54,0.5111129491667227,0.5503609014271176,blosum62,epi,45,1.0
55,0.505347361489883,0.5463191339679092,blosum62,epi,45,1.0
56,0.5038952087015057,0.547023522849045,blosum62,epi,45,1.0
57,0.501858932157645,0.5469059846644175,blosum62,epi,45,1.0
58,0.5009197934285672,0.5536358596132042,blosum62,epi,45,1.0
59,0.4981681174313688,0.5434432307831066,blosum62,epi,45,1.0
60,0.4980449940365148,0.5475878716476406,blosum62,epi,45,1.0
61,0.494033027709984,0.5480494992337199,blosum62,epi,45,1.0
62,0.4941610614811433,0.5494799457626374,blosum62,epi,45,1.0
63,0.49599929675281973,0.5499770183042225,blosum62,epi,45,1.0
64,0.4892146313438361,0.5495737764326126,blosum62,epi,45,1.0
65,0.4877604911798636,0.5533541993392642,blosum62,epi,45,1.0
66,0.4882867701564125,0.5431633381614785,blosum62,epi,45,1.0
67,0.486687717717479,0.5442963275874818,blosum62,epi,45,1.0
68,0.48049450618057593,0.5472523377446588,blosum62,epi,45,1.0
69,0.4816721852868819,0.5421127916139384,blosum62,epi,45,1.0
70,0.4771359481624648,0.5423596361906414,blosum62,epi,45,1.0
71,0.47753595066832655,0.5541960923088473,blosum62,epi,45,1.0
72,0.4739628082182737,0.54793258529675,blosum62,epi,45,1.0
73,0.47432017148784306,0.5494593094041926,blosum62,epi,45,1.0
74,0.4713368426015892,0.5460005728855524,blosum62,epi,45,1.0
75,0.46947717436467495,0.548733042422207,blosum62,epi,45,1.0
