epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.6711405387710605,0.6349819414724968,blosum62,epi,42,1.0
1,0.6229192948574288,0.6192374095791849,blosum62,epi,42,1.0
2,0.6119832826005284,0.6126164700547002,blosum62,epi,42,1.0
3,0.6067830965022217,0.6076793947482175,blosum62,epi,42,1.0
4,0.6028747141246924,0.6067936276241592,blosum62,epi,42,1.0
5,0.5995385603463542,0.6049516152262415,blosum62,epi,42,1.0
6,0.5963918878978149,0.6021254952402351,blosum62,epi,42,1.0
7,0.5938281245210004,0.5979212538927422,blosum62,epi,42,1.0
8,0.5922398665255559,0.5994951266186251,blosum62,epi,42,1.0
9,0.5903766364465789,0.6002072798980438,blosum62,epi,42,1.0
10,0.5885749898989624,0.5991796882837478,blosum62,epi,42,1.0
11,0.585935367031963,0.5942715218514418,blosum62,epi,42,1.0
12,0.5843701680852449,0.5940704370662602,blosum62,epi,42,1.0
13,0.582949523314331,0.5944977553555488,blosum62,epi,42,1.0
14,0.5812912333026405,0.5919549719624634,blosum62,epi,42,1.0
15,0.579738719018453,0.5957767817543009,blosum62,epi,42,1.0
16,0.5776016460228254,0.5912216363735722,blosum62,epi,42,1.0
17,0.5757773583865519,0.5903513334237429,blosum62,epi,42,1.0
18,0.5752290781816973,0.5893551046599511,blosum62,epi,42,1.0
19,0.5728974864013935,0.599708027432225,blosum62,epi,42,1.0
20,0.5711096654270291,0.5914151558605626,blosum62,epi,42,1.0
21,0.5701905923227871,0.5887311563518499,blosum62,epi,42,1.0
22,0.5677077743019276,0.5863609940932748,blosum62,epi,42,1.0
23,0.5671845518450224,0.5887622243319062,blosum62,epi,42,1.0
24,0.5650978660773469,0.5891999924466844,blosum62,epi,42,1.0
25,0.5626750097000986,0.5868008361283507,blosum62,epi,42,1.0
26,0.5617636905477192,0.5821567398567892,blosum62,epi,42,1.0
27,0.5601648043355653,0.5844031102911763,blosum62,epi,42,1.0
28,0.5578207109886352,0.5862060762506689,blosum62,epi,42,1.0
29,0.5568091227431353,0.5887387570732981,blosum62,epi,42,1.0
30,0.5545910663622269,0.5845484047195937,blosum62,epi,42,1.0
31,0.5531126056353373,0.5846993159851684,blosum62,epi,42,1.0
32,0.5509276640072003,0.5796413383484291,blosum62,epi,42,1.0
33,0.5496210028790058,0.5803620339834439,blosum62,epi,42,1.0
34,0.5480419378622086,0.5797044597733493,blosum62,epi,42,1.0
35,0.5461543302192847,0.58576839921777,blosum62,epi,42,1.0
36,0.5441352655709074,0.5780876840718108,blosum62,epi,42,1.0
37,0.5415787079552602,0.5750201318469544,blosum62,epi,42,1.0
38,0.5402104885441713,0.5783086127170599,blosum62,epi,42,1.0
39,0.538666562964864,0.5794263970925665,blosum62,epi,42,1.0
40,0.5373355297278136,0.5758635886768229,blosum62,epi,42,1.0
41,0.5347798543625268,0.5770870248645081,blosum62,epi,42,1.0
42,0.5324618455105031,0.5774305540140862,blosum62,epi,42,1.0
43,0.5303674999829392,0.5837359057297755,blosum62,epi,42,1.0
44,0.5276478935927805,0.5809068404446924,blosum62,epi,42,1.0
45,0.5272036567174839,0.5697925393082403,blosum62,epi,42,1.0
46,0.5245407188990994,0.5725989891905355,blosum62,epi,42,1.0
47,0.522499302831658,0.5760299198969224,blosum62,epi,42,1.0
48,0.5194339042615455,0.5754444379518322,blosum62,epi,42,1.0
49,0.5184701605400528,0.5798137590441955,blosum62,epi,42,1.0
50,0.5160410219240634,0.5695847664191034,blosum62,epi,42,1.0
51,0.5125304924399291,0.5746713442358615,blosum62,epi,42,1.0
52,0.5107376938193258,0.577760144629862,blosum62,epi,42,1.0
53,0.5087217388595218,0.5747696826889868,blosum62,epi,42,1.0
54,0.5061600254651534,0.5723239984705942,blosum62,epi,42,1.0
55,0.5028291332624071,0.5733716714136619,blosum62,epi,42,1.0
56,0.5007547593397678,0.584287505569403,blosum62,epi,42,1.0
57,0.49887412557827826,0.5796508223735408,blosum62,epi,42,1.0
58,0.49554405490149367,0.5753559720175665,blosum62,epi,42,1.0
59,0.493044482241528,0.5730655758201222,blosum62,epi,42,1.0
60,0.4908979865897665,0.570596495967725,blosum62,epi,42,1.0
61,0.48898653306179646,0.5708786516388846,blosum62,epi,42,1.0
62,0.48572602277035637,0.5688484645328391,blosum62,epi,42,1.0
63,0.48289233360734435,0.5779160162326774,blosum62,epi,42,1.0
64,0.4803053617827301,0.5747056341912975,blosum62,epi,42,1.0
65,0.47717843002282573,0.56801857007624,blosum62,epi,42,1.0
66,0.475465239524811,0.5729196270441639,blosum62,epi,42,1.0
67,0.4725126345236164,0.5765729597021667,blosum62,epi,42,1.0
68,0.46853400400971595,0.5767735858645451,blosum62,epi,42,1.0
69,0.4678110374484505,0.5719173617501213,blosum62,epi,42,1.0
70,0.46387247807236087,0.5806689604496647,blosum62,epi,42,1.0
71,0.46122195451672676,0.5899824947636643,blosum62,epi,42,1.0
72,0.45885475583316315,0.5935670657562908,blosum62,epi,42,1.0
73,0.4550580069826446,0.5800126057626273,blosum62,epi,42,1.0
74,0.45358410959170414,0.5821528684853436,blosum62,epi,42,1.0
75,0.44844943749247435,0.5876341959606988,blosum62,epi,42,1.0
76,0.44710631069170786,0.5819249322295765,blosum62,epi,42,1.0
77,0.4443424817274183,0.5965302087467,blosum62,epi,42,1.0
78,0.44137829683787144,0.5983733760812399,blosum62,epi,42,1.0
79,0.438784453289019,0.6001433039394649,blosum62,epi,42,1.0
80,0.43508602487587084,0.5911971501367541,blosum62,epi,42,1.0
81,0.4348091593683186,0.5983731635113818,blosum62,epi,42,1.0
82,0.4301307637903297,0.5875596705004049,blosum62,epi,42,1.0
83,0.42775988630078976,0.5934585156992066,blosum62,epi,42,1.0
84,0.4257357064538841,0.6046633544317431,blosum62,epi,42,1.0
85,0.4218614808942314,0.6051915234717876,blosum62,epi,42,1.0
86,0.4203775009472513,0.6105916852101013,blosum62,epi,42,1.0
87,0.41613902640427086,0.5940006974340243,blosum62,epi,42,1.0
88,0.4139448395217684,0.6029325308532566,blosum62,epi,42,1.0
89,0.4105717035474791,0.6210825421845113,blosum62,epi,42,1.0
90,0.40688254027491083,0.632595240448333,blosum62,epi,42,1.0
91,0.4052695238920672,0.6226062124701307,blosum62,epi,42,1.0
92,0.4036665297074844,0.6289549145878821,blosum62,epi,42,1.0
93,0.3996812819443654,0.6220552628753933,blosum62,epi,42,1.0
94,0.3990933029821557,0.6267009575993285,blosum62,epi,42,1.0
95,0.3941239374761647,0.6229891484699441,blosum62,epi,42,1.0
