epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5374762989958518,0.5447211721685791,catELMo,epi,45,1.0
1,0.4978949669549885,0.49880347498457417,catELMo,epi,45,1.0
2,0.47715459375828395,0.510906723769799,catELMo,epi,45,1.0
3,0.46544498590778777,0.46823474298308376,catELMo,epi,45,1.0
4,0.4423631298428023,0.4727052868992652,catELMo,epi,45,1.0
5,0.4250542139812439,0.4383661109447575,catELMo,epi,45,1.0
6,0.4163810659329944,0.44695275527204603,catELMo,epi,45,1.0
7,0.4012696352010532,0.4394368337216294,catELMo,epi,45,1.0
8,0.40433869993637034,0.47395027632459064,catELMo,epi,45,1.0
9,0.40672791109121836,0.4160380243726368,catELMo,epi,45,1.0
10,0.3765039121560105,0.4070204409959636,catELMo,epi,45,1.0
11,0.3739585097240669,0.428216833291954,catELMo,epi,45,1.0
12,0.3578465975853827,0.4003968928029924,catELMo,epi,45,1.0
13,0.3630029316848528,0.45383240695129945,catELMo,epi,45,1.0
14,0.3713336470598169,0.4306916130693338,catELMo,epi,45,1.0
15,0.35267874596719523,0.40647820929355793,catELMo,epi,45,1.0
16,0.33688688255781307,0.38268093809991605,catELMo,epi,45,1.0
17,0.3293788995642436,0.39194860340678733,catELMo,epi,45,1.0
18,0.33172423887166597,0.446282330915075,catELMo,epi,45,1.0
19,0.32927860795073133,0.3574800000695641,catELMo,epi,45,1.0
20,0.3135241332483522,0.3827585328665848,catELMo,epi,45,1.0
21,0.3092243948061762,0.38456059448145385,catELMo,epi,45,1.0
22,0.30641357803389485,0.3547309757108086,catELMo,epi,45,1.0
23,0.2879209659559813,0.35579395898286525,catELMo,epi,45,1.0
24,0.2834957806177232,0.33385645223653987,catELMo,epi,45,1.0
25,0.27073121711781567,0.3351286796027044,catELMo,epi,45,1.0
26,0.2654608561198898,0.3524646070224361,catELMo,epi,45,1.0
27,0.2696786102810576,0.35013747871336637,catELMo,epi,45,1.0
28,0.266081698824478,0.3700743709891665,catELMo,epi,45,1.0
29,0.25009498754247705,0.33691801037798963,catELMo,epi,45,1.0
30,0.260106625315699,0.38982286583679165,catELMo,epi,45,1.0
31,0.267160800867857,0.31292382064407337,catELMo,epi,45,1.0
32,0.22856279234844054,0.315626895267893,catELMo,epi,45,1.0
33,0.24563342655426068,0.3446754588527841,catELMo,epi,45,1.0
34,0.2346377953795647,0.31880108078344854,catELMo,epi,45,1.0
35,0.2145793602350511,0.34668576892207387,catELMo,epi,45,1.0
36,0.21725779308183507,0.3041024057239838,catELMo,epi,45,1.0
37,0.20570503645535554,0.35602303894521875,catELMo,epi,45,1.0
38,0.2097014461077815,0.302164918396961,catELMo,epi,45,1.0
39,0.19541017335472355,0.30567390118055243,catELMo,epi,45,1.0
40,0.19675460937283012,0.3160115791663637,catELMo,epi,45,1.0
41,0.18059644213332549,0.3172529023983656,catELMo,epi,45,1.0
42,0.19084384860001702,0.3180484350032112,catELMo,epi,45,1.0
43,0.18863401521023265,0.312776085386208,catELMo,epi,45,1.0
44,0.19427959347227539,0.32882013596746784,catELMo,epi,45,1.0
45,0.20821249590707783,0.29115741859519567,catELMo,epi,45,1.0
46,0.17160434625351043,0.2978215292238826,catELMo,epi,45,1.0
47,0.16063452831101077,0.29038117252678514,catELMo,epi,45,1.0
48,0.1518259740206528,0.30663931471315464,catELMo,epi,45,1.0
49,0.16344210787030244,0.317832105544387,catELMo,epi,45,1.0
50,0.15433677892354442,0.31617925141790365,catELMo,epi,45,1.0
51,0.16205249623708845,0.29828323084564773,catELMo,epi,45,1.0
52,0.14168367087039357,0.31004952331209795,catELMo,epi,45,1.0
53,0.1440560564833305,0.3219068710205115,catELMo,epi,45,1.0
54,0.16345720333808728,0.3354621880382026,catELMo,epi,45,1.0
55,0.1468801735073231,0.30669491663357384,catELMo,epi,45,1.0
56,0.13738013627181445,0.2991288624611512,catELMo,epi,45,1.0
57,0.12796988262889356,0.34291946145990976,catELMo,epi,45,1.0
58,0.12686623081355472,0.3116834516601449,catELMo,epi,45,1.0
59,0.12482988506744618,0.3481116320304411,catELMo,epi,45,1.0
60,0.1323961178445314,0.3738681804375619,catELMo,epi,45,1.0
61,0.12076948213955355,0.3182559706981883,catELMo,epi,45,1.0
62,0.12334478452091177,0.3120546994815129,catELMo,epi,45,1.0
63,0.11654922249260664,0.31167137091732494,catELMo,epi,45,1.0
64,0.10143762601961652,0.4024270135192498,catELMo,epi,45,1.0
65,0.16374313376520394,0.3055382475426644,catELMo,epi,45,1.0
66,0.10851909929586101,0.31938562203878695,catELMo,epi,45,1.0
67,0.10987115211056524,0.34148386990143254,catELMo,epi,45,1.0
68,0.10134994675731222,0.3919477329542771,catELMo,epi,45,1.0
69,0.09923275671141057,0.33146761562804783,catELMo,epi,45,1.0
70,0.11626101755315404,0.3255091584980842,catELMo,epi,45,1.0
71,0.08929377323359877,0.37822545697619125,catELMo,epi,45,1.0
72,0.14741727164244472,0.332657953794295,catELMo,epi,45,1.0
73,0.10658520754731265,0.3588005849856329,catELMo,epi,45,1.0
74,0.11282286456640928,0.33041419550399487,catELMo,epi,45,1.0
75,0.08845805783633637,0.3266333023749127,catELMo,epi,45,1.0
76,0.08428976404545391,0.34638909103528903,catELMo,epi,45,1.0
77,0.0926081617239794,0.3775241049580151,catELMo,epi,45,1.0
