epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5408194463498213,0.5042379712160844,catELMo,epi,46,1.0
1,0.4808509109316917,0.4713780385731994,catELMo,epi,46,1.0
2,0.4474623928044213,0.4398744571679661,catELMo,epi,46,1.0
3,0.4243936029450304,0.4225241055786336,catELMo,epi,46,1.0
4,0.4044033121149579,0.4051127073620305,catELMo,epi,46,1.0
5,0.3901324297535278,0.3950970661891941,catELMo,epi,46,1.0
6,0.37596420885686244,0.3857595774523154,catELMo,epi,46,1.0
7,0.366541378339725,0.3735518756538931,catELMo,epi,46,1.0
8,0.3539519414738006,0.3716285268465678,catELMo,epi,46,1.0
9,0.3432130104448593,0.3580975945648302,catELMo,epi,46,1.0
10,0.3341608763003532,0.3544615942573635,catELMo,epi,46,1.0
11,0.32478465866024075,0.3513088540684969,catELMo,epi,46,1.0
12,0.31580767082759614,0.3418980874645261,catELMo,epi,46,1.0
13,0.30886851652144404,0.3475073218684989,catELMo,epi,46,1.0
14,0.29898954366056735,0.34090203793143,catELMo,epi,46,1.0
15,0.2903837483290454,0.3253307134334487,catELMo,epi,46,1.0
16,0.28072102676850447,0.33098074223712787,catELMo,epi,46,1.0
17,0.2746964329762533,0.3144150144447418,catELMo,epi,46,1.0
18,0.26537355674591256,0.3341261388173992,catELMo,epi,46,1.0
19,0.25740856633182707,0.3212151492025132,catELMo,epi,46,1.0
20,0.2492616400094934,0.3053940972885591,catELMo,epi,46,1.0
21,0.24208027080947206,0.32850208845677126,catELMo,epi,46,1.0
22,0.23428486141368804,0.3215205043176646,catELMo,epi,46,1.0
23,0.22732125641702214,0.3113462722027816,catELMo,epi,46,1.0
24,0.21902474480661893,0.31389579557299724,catELMo,epi,46,1.0
25,0.21162455522273207,0.30146878703128754,catELMo,epi,46,1.0
26,0.20465002733255852,0.3076899015837793,catELMo,epi,46,1.0
27,0.19657013736714202,0.2986383435505043,catELMo,epi,46,1.0
28,0.18930055205815358,0.29319823390305644,catELMo,epi,46,1.0
29,0.18484448039052195,0.2792808963061474,catELMo,epi,46,1.0
30,0.1775790229051476,0.29920356812446464,catELMo,epi,46,1.0
31,0.170681814452011,0.2972921937457786,catELMo,epi,46,1.0
32,0.16427083686556868,0.2902246711240984,catELMo,epi,46,1.0
33,0.16146455842517374,0.3019576184764929,catELMo,epi,46,1.0
34,0.15465036488864797,0.29257210846555903,catELMo,epi,46,1.0
35,0.1489606663624185,0.30086914477707377,catELMo,epi,46,1.0
36,0.14303349699113577,0.30998319234839267,catELMo,epi,46,1.0
37,0.1388474076853997,0.2929832185650222,catELMo,epi,46,1.0
38,0.1353861174241471,0.31117063598089856,catELMo,epi,46,1.0
39,0.13082118314676594,0.29800420590997073,catELMo,epi,46,1.0
40,0.12506456844821,0.3116244784388879,catELMo,epi,46,1.0
41,0.12162380336074265,0.3171475670652941,catELMo,epi,46,1.0
42,0.11686340007957899,0.3039640207100177,catELMo,epi,46,1.0
43,0.11317827022793116,0.30820782779443145,catELMo,epi,46,1.0
44,0.11082387230831783,0.33104579146900126,catELMo,epi,46,1.0
45,0.10818270123509466,0.33037939610997946,catELMo,epi,46,1.0
46,0.10308054179666884,0.3187042198627777,catELMo,epi,46,1.0
47,0.09978098859482805,0.33538409388317114,catELMo,epi,46,1.0
48,0.09742864280685143,0.32362748806470026,catELMo,epi,46,1.0
49,0.0943906480783072,0.3641438319083197,catELMo,epi,46,1.0
50,0.09127898808369678,0.327126471039568,catELMo,epi,46,1.0
51,0.09093748767712426,0.3238122102369181,catELMo,epi,46,1.0
52,0.08416241354854515,0.3410890196582612,catELMo,epi,46,1.0
53,0.08549392603264115,0.36540104455089656,catELMo,epi,46,1.0
54,0.08249868726393385,0.3551971138399385,catELMo,epi,46,1.0
55,0.08077353808076876,0.3567874945392293,catELMo,epi,46,1.0
56,0.07601252428109989,0.3519985908943103,catELMo,epi,46,1.0
57,0.07754303564965939,0.36000684557867446,catELMo,epi,46,1.0
58,0.07375642201846412,0.3623516879703497,catELMo,epi,46,1.0
59,0.07234804709836141,0.3817373379465634,catELMo,epi,46,1.0
