epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5584979761967662,0.5310380228436619,catELMo,epi,42,1.0
1,0.5032077500499758,0.4869108569665492,catELMo,epi,42,1.0
2,0.4699870807991637,0.4565951736526913,catELMo,epi,42,1.0
3,0.4436518349051785,0.4502074528651954,catELMo,epi,42,1.0
4,0.4256536382393743,0.4344796772411216,catELMo,epi,42,1.0
5,0.4097779507441973,0.42790959319836347,catELMo,epi,42,1.0
6,0.3951862306825342,0.41313071033960075,catELMo,epi,42,1.0
7,0.38326072356029095,0.40150926872169584,catELMo,epi,42,1.0
8,0.3715207223858638,0.39228717940706737,catELMo,epi,42,1.0
9,0.35953017285439387,0.39058112419842966,catELMo,epi,42,1.0
10,0.3476276325770507,0.38107548839128186,catELMo,epi,42,1.0
11,0.3398365097879203,0.37201120746158955,catELMo,epi,42,1.0
12,0.32952895323655246,0.37074900932046045,catELMo,epi,42,1.0
13,0.32002412920858253,0.37383340621354305,catELMo,epi,42,1.0
14,0.3109779217160915,0.3648000316437174,catELMo,epi,42,1.0
15,0.3019664345714777,0.34544134640719937,catELMo,epi,42,1.0
16,0.29401297239323215,0.3614715629309287,catELMo,epi,42,1.0
17,0.28465231443226524,0.35846677563488966,catELMo,epi,42,1.0
18,0.27596509356532417,0.3545103875814863,catELMo,epi,42,1.0
19,0.2679312916333749,0.36316074837291906,catELMo,epi,42,1.0
20,0.2602285007238186,0.33832670911809315,catELMo,epi,42,1.0
21,0.25073010637993537,0.33514052925043575,catELMo,epi,42,1.0
22,0.2450447228575447,0.3311931808626206,catELMo,epi,42,1.0
23,0.23369144776654208,0.34229117785761637,catELMo,epi,42,1.0
24,0.22655560859875146,0.3396361561445823,catELMo,epi,42,1.0
25,0.22038746508891316,0.31912741497521524,catELMo,epi,42,1.0
26,0.21167295671830433,0.31385588739406783,catELMo,epi,42,1.0
27,0.20538785439576918,0.3103572888814707,catELMo,epi,42,1.0
28,0.19841834545522014,0.3134224371626345,catELMo,epi,42,1.0
29,0.18818873205942,0.31960338553432854,catELMo,epi,42,1.0
30,0.18358733461535662,0.31258845919167033,catELMo,epi,42,1.0
31,0.17940950268849118,0.30697217330272153,catELMo,epi,42,1.0
32,0.17048685285807533,0.33541976235130533,catELMo,epi,42,1.0
33,0.16511551817431247,0.30845743009495796,catELMo,epi,42,1.0
34,0.15820318196299132,0.3200231752396034,catELMo,epi,42,1.0
35,0.15569265880285812,0.30639664248621057,catELMo,epi,42,1.0
36,0.14974985297957236,0.3324011598334046,catELMo,epi,42,1.0
37,0.14351927905058098,0.31698128855651825,catELMo,epi,42,1.0
38,0.1397012562010926,0.3409550534503646,catELMo,epi,42,1.0
39,0.13161322687780838,0.3342612446683276,catELMo,epi,42,1.0
40,0.12950824293077806,0.325072088059282,catELMo,epi,42,1.0
41,0.12481315751511116,0.316192238206751,catELMo,epi,42,1.0
42,0.12162096686681374,0.32818816008179374,catELMo,epi,42,1.0
43,0.11579206715172118,0.3300824263464286,catELMo,epi,42,1.0
44,0.11300509129839914,0.3207538883832791,catELMo,epi,42,1.0
45,0.11059813487144757,0.3398012027120433,catELMo,epi,42,1.0
46,0.10781183726355745,0.3276344562441836,catELMo,epi,42,1.0
47,0.1021632085942681,0.34899252576576184,catELMo,epi,42,1.0
48,0.10029183415962088,0.3710083280406362,catELMo,epi,42,1.0
49,0.09521403016865601,0.3388289620414107,catELMo,epi,42,1.0
50,0.09431399062113419,0.3477356407873164,catELMo,epi,42,1.0
51,0.09409893249574453,0.36559771733070984,catELMo,epi,42,1.0
52,0.08972569522874137,0.3736141357415206,catELMo,epi,42,1.0
53,0.08911876459633178,0.34724277631300954,catELMo,epi,42,1.0
54,0.08319019285248186,0.3870276040097985,catELMo,epi,42,1.0
55,0.0822167420520969,0.3828522760180727,catELMo,epi,42,1.0
56,0.07853687870108947,0.377492027941261,catELMo,epi,42,1.0
57,0.07713356609230114,0.3945338003482012,catELMo,epi,42,1.0
58,0.07458167259580312,0.3791801572007689,catELMo,epi,42,1.0
59,0.0741442556428141,0.38814506766108364,catELMo,epi,42,1.0
60,0.07497421534032354,0.38900147581682515,catELMo,epi,42,1.0
61,0.06963451968352175,0.39122833041121335,catELMo,epi,42,1.0
62,0.06817246845473862,0.38713421370252127,catELMo,epi,42,1.0
63,0.06679563736920514,0.40434788608688454,catELMo,epi,42,1.0
64,0.06769205732730238,0.4075595538065657,catELMo,epi,42,1.0
65,0.06631493125421237,0.40918524171110227,catELMo,epi,42,1.0
