epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5842361403897682,0.5483583408274736,TCRbert,epi,44,1.0
1,0.5360794339215533,0.5436953533944918,TCRbert,epi,44,1.0
2,0.5210653674812791,0.5509383376385074,TCRbert,epi,44,1.0
3,0.5102481668327166,0.5273837118957053,TCRbert,epi,44,1.0
4,0.5018975540516539,0.5292792994772465,TCRbert,epi,44,1.0
5,0.4940121498833532,0.5113936277883272,TCRbert,epi,44,1.0
6,0.48780000653296524,0.5216321848708432,TCRbert,epi,44,1.0
7,0.481531400869796,0.4991454850472978,TCRbert,epi,44,1.0
8,0.47383497502996313,0.4937429638692923,TCRbert,epi,44,1.0
9,0.4682454625787202,0.4914626587051374,TCRbert,epi,44,1.0
10,0.4627789314406259,0.48590685116086557,TCRbert,epi,44,1.0
11,0.45592275680103655,0.48379918997836313,TCRbert,epi,44,1.0
12,0.4504017992043347,0.48076057449246196,TCRbert,epi,44,1.0
13,0.44330381708204375,0.47955129602069524,TCRbert,epi,44,1.0
14,0.43782583878351294,0.4775258090011189,TCRbert,epi,44,1.0
15,0.42992296681078324,0.47477219658827513,TCRbert,epi,44,1.0
16,0.4234923810108848,0.4728104377905578,TCRbert,epi,44,1.0
17,0.41729662745694934,0.47279968619877366,TCRbert,epi,44,1.0
18,0.40960060532552117,0.4660169090379647,TCRbert,epi,44,1.0
19,0.4027998317111353,0.4596088915982749,TCRbert,epi,44,1.0
20,0.39637767950229763,0.4610462928542387,TCRbert,epi,44,1.0
21,0.3877904015520345,0.4551394592220102,TCRbert,epi,44,1.0
22,0.38132271262547984,0.46890775663406487,TCRbert,epi,44,1.0
23,0.37260342401243884,0.4531183263506414,TCRbert,epi,44,1.0
24,0.3641140111040625,0.45215650968813975,TCRbert,epi,44,1.0
25,0.3572480881818333,0.4508414367013335,TCRbert,epi,44,1.0
26,0.3472122713912348,0.45536597980795573,TCRbert,epi,44,1.0
27,0.3416935869779646,0.45380960787057234,TCRbert,epi,44,1.0
28,0.3331823731668247,0.44782309955150945,TCRbert,epi,44,1.0
29,0.32340153734550714,0.4487556329278086,TCRbert,epi,44,1.0
30,0.3160204344405891,0.447534521166481,TCRbert,epi,44,1.0
31,0.3075710376943861,0.44348288544848036,TCRbert,epi,44,1.0
32,0.2999414479332681,0.44902623140446085,TCRbert,epi,44,1.0
33,0.29175853723768863,0.45823170851497286,TCRbert,epi,44,1.0
34,0.2840064583076453,0.4508258566262707,TCRbert,epi,44,1.0
35,0.27585849321702993,0.44825558303497726,TCRbert,epi,44,1.0
36,0.26754273917541743,0.4556691627857662,TCRbert,epi,44,1.0
37,0.259410998629339,0.46061973813266666,TCRbert,epi,44,1.0
38,0.25065617431705783,0.4514022644429731,TCRbert,epi,44,1.0
39,0.24533680831467883,0.45480441243892294,TCRbert,epi,44,1.0
40,0.2378902379287696,0.45824262260499793,TCRbert,epi,44,1.0
41,0.22969883476073696,0.4604334389391945,TCRbert,epi,44,1.0
42,0.22290741185460772,0.4631013987287654,TCRbert,epi,44,1.0
43,0.21605552302443462,0.4796340068813196,TCRbert,epi,44,1.0
44,0.20954360223468046,0.4695336270415739,TCRbert,epi,44,1.0
45,0.20183491922209723,0.48292724670429715,TCRbert,epi,44,1.0
46,0.19712348420101664,0.4897871257997617,TCRbert,epi,44,1.0
47,0.19042054325423627,0.4934199615746694,TCRbert,epi,44,1.0
48,0.18379478905867347,0.5101242864486389,TCRbert,epi,44,1.0
49,0.17738626065846555,0.5097384479451889,TCRbert,epi,44,1.0
50,0.17439767528735334,0.514491503848846,TCRbert,epi,44,1.0
51,0.16739341960752974,0.5261711720386092,TCRbert,epi,44,1.0
52,0.16145772870993763,0.5267686407428456,TCRbert,epi,44,1.0
53,0.15977809192926987,0.5329671736589239,TCRbert,epi,44,1.0
54,0.15428645984075084,0.5364138464856402,TCRbert,epi,44,1.0
55,0.14824621634735083,0.5552545925272082,TCRbert,epi,44,1.0
56,0.1456204910079885,0.5599617398795499,TCRbert,epi,44,1.0
57,0.14091203877303912,0.5605879620577691,TCRbert,epi,44,1.0
58,0.13734686045646669,0.5794019871115172,TCRbert,epi,44,1.0
59,0.13150459720222105,0.5847244226016989,TCRbert,epi,44,1.0
60,0.12868633151794812,0.5868631392162922,TCRbert,epi,44,1.0
61,0.12519886326360408,0.6226244260328793,TCRbert,epi,44,1.0
