epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5807958745989424,0.548134963712144,TCRbert,epi,43,1.0
1,0.535649405029893,0.5332381485428722,TCRbert,epi,43,1.0
2,0.520658113389254,0.5177674329899449,TCRbert,epi,43,1.0
3,0.5115753505842527,0.5231494190900735,TCRbert,epi,43,1.0
4,0.5024725165653319,0.5074933909078225,TCRbert,epi,43,1.0
5,0.4949285725641517,0.5009341001956179,TCRbert,epi,43,1.0
6,0.48834086177835545,0.5001780842615894,TCRbert,epi,43,1.0
7,0.4835000060471825,0.49186755671861754,TCRbert,epi,43,1.0
8,0.4761919056844115,0.48986690335065153,TCRbert,epi,43,1.0
9,0.46991211923871856,0.4853085173196666,TCRbert,epi,43,1.0
10,0.4648239071366696,0.49440054335237166,TCRbert,epi,43,1.0
11,0.4578423166611547,0.47654811298205735,TCRbert,epi,43,1.0
12,0.45256591819235215,0.4821884042558929,TCRbert,epi,43,1.0
13,0.44596169028437993,0.47487665821364616,TCRbert,epi,43,1.0
14,0.4390370037570782,0.4637862902389483,TCRbert,epi,43,1.0
15,0.4329713886370088,0.4678702569855142,TCRbert,epi,43,1.0
16,0.4255666221768208,0.4676697385031297,TCRbert,epi,43,1.0
17,0.4185242203307787,0.4588002514837522,TCRbert,epi,43,1.0
18,0.41187006405446924,0.4550021270958834,TCRbert,epi,43,1.0
19,0.40477650946927696,0.45394885717937256,TCRbert,epi,43,1.0
20,0.3974714804103514,0.4522320396623129,TCRbert,epi,43,1.0
21,0.390204647102529,0.4451175415134228,TCRbert,epi,43,1.0
22,0.3816489768796192,0.44787437631799726,TCRbert,epi,43,1.0
23,0.3727669845622451,0.45016526837196363,TCRbert,epi,43,1.0
24,0.3662330727228428,0.4466096089697319,TCRbert,epi,43,1.0
25,0.35743114870890097,0.43342602724391727,TCRbert,epi,43,1.0
26,0.35024965559286414,0.45110570999575844,TCRbert,epi,43,1.0
27,0.342402243883533,0.43599754085454395,TCRbert,epi,43,1.0
28,0.3328105991419585,0.43317956072879565,TCRbert,epi,43,1.0
29,0.3255819211980608,0.4423910847487834,TCRbert,epi,43,1.0
30,0.3159164103088114,0.43001443644551307,TCRbert,epi,43,1.0
31,0.30812724609832814,0.43993819253686595,TCRbert,epi,43,1.0
32,0.3007060406225955,0.41959643168225164,TCRbert,epi,43,1.0
33,0.292973590840422,0.423543601766104,TCRbert,epi,43,1.0
34,0.28398117161589215,0.4330534066329435,TCRbert,epi,43,1.0
35,0.2760616254098111,0.42690365830636035,TCRbert,epi,43,1.0
36,0.26639020412758085,0.42561978108449083,TCRbert,epi,43,1.0
37,0.2603126008644256,0.43136780154010307,TCRbert,epi,43,1.0
38,0.2522536569205206,0.4416175913743071,TCRbert,epi,43,1.0
39,0.24439304644419566,0.4521542401978772,TCRbert,epi,43,1.0
40,0.2375272268668917,0.4330714882695517,TCRbert,epi,43,1.0
41,0.22970299029565985,0.44870499249694396,TCRbert,epi,43,1.0
42,0.22253168802681683,0.44840448763078805,TCRbert,epi,43,1.0
43,0.214883767830204,0.4448232274707835,TCRbert,epi,43,1.0
44,0.208076391322582,0.4498185416390752,TCRbert,epi,43,1.0
45,0.20249005530970482,0.45427075285558605,TCRbert,epi,43,1.0
46,0.1952140551854413,0.4558874760647087,TCRbert,epi,43,1.0
47,0.1878769663842178,0.47316450921827713,TCRbert,epi,43,1.0
48,0.18371647090793877,0.49285203086619567,TCRbert,epi,43,1.0
49,0.1795274072137619,0.4882487588541757,TCRbert,epi,43,1.0
50,0.17136186487361646,0.4882504336613579,TCRbert,epi,43,1.0
51,0.1672860245902498,0.48381724886817656,TCRbert,epi,43,1.0
52,0.16054063644568659,0.49507370693653874,TCRbert,epi,43,1.0
53,0.15826884808263111,0.4960087376598278,TCRbert,epi,43,1.0
54,0.15369375401251148,0.5259900828032044,TCRbert,epi,43,1.0
55,0.1473448351910354,0.5128739088379444,TCRbert,epi,43,1.0
56,0.14429442974565976,0.516819690535637,TCRbert,epi,43,1.0
57,0.13925634735185288,0.5231720677111343,TCRbert,epi,43,1.0
58,0.13542571970734824,0.5386869546017077,TCRbert,epi,43,1.0
59,0.13207361566723969,0.5444249534864132,TCRbert,epi,43,1.0
60,0.12818081056587824,0.5557978866923864,TCRbert,epi,43,1.0
61,0.12607032984249106,0.5455983432106803,TCRbert,epi,43,1.0
62,0.12287394126212596,0.5667374563120036,TCRbert,epi,43,1.0
