epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.647913012974877,0.6195637453720392,blosum62,tcr,43,1.0
1,0.6102294783331457,0.6114251760575404,blosum62,tcr,43,1.0
2,0.6009844405164728,0.6026073635649196,blosum62,tcr,43,1.0
3,0.596050657078984,0.5996822810999753,blosum62,tcr,43,1.0
4,0.5924862284648181,0.5967328743424904,blosum62,tcr,43,1.0
5,0.5885392835315334,0.6005695319560794,blosum62,tcr,43,1.0
6,0.5871361822076738,0.5922689096757833,blosum62,tcr,43,1.0
7,0.5821676570117996,0.5932755378870346,blosum62,tcr,43,1.0
8,0.5809745876093196,0.5869760563921106,blosum62,tcr,43,1.0
9,0.5786650898627957,0.5838161031977449,blosum62,tcr,43,1.0
10,0.5764929101674742,0.5879453561171323,blosum62,tcr,43,1.0
11,0.5741893641605125,0.5875326295168539,blosum62,tcr,43,1.0
12,0.5717003483084011,0.5851273961305985,blosum62,tcr,43,1.0
13,0.570510144297841,0.5842610095103347,blosum62,tcr,43,1.0
14,0.5685903278865244,0.5901066425122256,blosum62,tcr,43,1.0
15,0.5660198895148507,0.5817235562965415,blosum62,tcr,43,1.0
16,0.564208685897418,0.5793448282544601,blosum62,tcr,43,1.0
17,0.5626338224367343,0.5795415161635831,blosum62,tcr,43,1.0
18,0.5606909969540458,0.5774288921090619,blosum62,tcr,43,1.0
19,0.5587001394545693,0.5799758843362706,blosum62,tcr,43,1.0
20,0.5571496454691277,0.5768123436161696,blosum62,tcr,43,1.0
21,0.5550623780632098,0.5737048591502734,blosum62,tcr,43,1.0
22,0.5533565390022246,0.5756524766245259,blosum62,tcr,43,1.0
23,0.5518392263203886,0.573837667302923,blosum62,tcr,43,1.0
24,0.5499996080539861,0.5713802106706088,blosum62,tcr,43,1.0
25,0.548179431922677,0.5719348424773071,blosum62,tcr,43,1.0
26,0.5460745930349145,0.568157258234924,blosum62,tcr,43,1.0
27,0.5443860648297852,0.5695376940568123,blosum62,tcr,43,1.0
28,0.5423954357402947,0.5659806251461369,blosum62,tcr,43,1.0
29,0.539316839486338,0.570325008507241,blosum62,tcr,43,1.0
30,0.5384257930593026,0.56996041706538,blosum62,tcr,43,1.0
31,0.536390814112957,0.5681239760885209,blosum62,tcr,43,1.0
32,0.5336139778309076,0.5717958339330621,blosum62,tcr,43,1.0
33,0.5314926491920176,0.5653337203374053,blosum62,tcr,43,1.0
34,0.5302753037492322,0.5686937390142737,blosum62,tcr,43,1.0
35,0.527650802804816,0.5683268154287241,blosum62,tcr,43,1.0
36,0.5256183944061221,0.566244430681532,blosum62,tcr,43,1.0
37,0.5229861493657996,0.5598749342555434,blosum62,tcr,43,1.0
38,0.5211793382535582,0.5610050837850609,blosum62,tcr,43,1.0
39,0.5190911552962917,0.5635430579533244,blosum62,tcr,43,1.0
40,0.5173982994562072,0.5603942688927783,blosum62,tcr,43,1.0
41,0.5144390413621699,0.5703237675505951,blosum62,tcr,43,1.0
42,0.5125146219694835,0.5664419125137056,blosum62,tcr,43,1.0
43,0.5094266488381701,0.5616610286778982,blosum62,tcr,43,1.0
44,0.507636901605147,0.5571827195751942,blosum62,tcr,43,1.0
45,0.5053084185650561,0.5554628336612705,blosum62,tcr,43,1.0
46,0.5029466493514865,0.5656497111796083,blosum62,tcr,43,1.0
47,0.4989661023129682,0.5617092260387236,blosum62,tcr,43,1.0
48,0.49712701823441136,0.5648749457238115,blosum62,tcr,43,1.0
49,0.4936024646482759,0.560623861389365,blosum62,tcr,43,1.0
50,0.49208779818223247,0.5653813058567877,blosum62,tcr,43,1.0
51,0.4894946589939961,0.5622940569755036,blosum62,tcr,43,1.0
52,0.4867272081388334,0.5595988813861048,blosum62,tcr,43,1.0
53,0.4839768970037786,0.5569900592533729,blosum62,tcr,43,1.0
54,0.48132224050660993,0.5608454791253906,blosum62,tcr,43,1.0
55,0.4778398677986234,0.5685988898028771,blosum62,tcr,43,1.0
56,0.47384610973166935,0.5666119331737514,blosum62,tcr,43,1.0
57,0.4717250127083932,0.5560726567414938,blosum62,tcr,43,1.0
58,0.47005073071971387,0.5589486640274676,blosum62,tcr,43,1.0
59,0.46562316831997314,0.5661926584016899,blosum62,tcr,43,1.0
60,0.4636044478560349,0.5654265675393686,blosum62,tcr,43,1.0
61,0.46080079143897185,0.5623429024149544,blosum62,tcr,43,1.0
62,0.45689074737390434,0.5680251795103353,blosum62,tcr,43,1.0
63,0.45630760740581905,0.5691612227663819,blosum62,tcr,43,1.0
64,0.4518293686048866,0.5663603209379348,blosum62,tcr,43,1.0
65,0.4483184828502559,0.5661452063457985,blosum62,tcr,43,1.0
66,0.4457666498844571,0.5663247511100348,blosum62,tcr,43,1.0
67,0.4431978401051453,0.5617126852890506,blosum62,tcr,43,1.0
68,0.44114974900488146,0.5675950018099065,blosum62,tcr,43,1.0
69,0.43677542149333637,0.5759760217146974,blosum62,tcr,43,1.0
70,0.43409348355001565,0.5813505974597182,blosum62,tcr,43,1.0
71,0.4305239714447751,0.5699444626836868,blosum62,tcr,43,1.0
72,0.42805637742523583,0.5819485440905463,blosum62,tcr,43,1.0
73,0.42468573703373724,0.5775594449071063,blosum62,tcr,43,1.0
74,0.4225587328730437,0.5824705318924649,blosum62,tcr,43,1.0
75,0.4181720659816371,0.5825207286848095,blosum62,tcr,43,1.0
