epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.6577716605903398,0.6190072879379792,blosum62,tcr,45,1.0
1,0.6096037792070922,0.6073610753786745,blosum62,tcr,45,1.0
2,0.6008452262120426,0.6056640131780701,blosum62,tcr,45,1.0
3,0.5955917744432968,0.6030472238517143,blosum62,tcr,45,1.0
4,0.5904497204199088,0.5962797666295045,blosum62,tcr,45,1.0
5,0.5877467864350938,0.5910834022512347,blosum62,tcr,45,1.0
6,0.5847130386038832,0.5968441097900528,blosum62,tcr,45,1.0
7,0.5827663877628967,0.5901082919920416,blosum62,tcr,45,1.0
8,0.5794180035134346,0.5871676745732731,blosum62,tcr,45,1.0
9,0.5767702044809959,0.5825668966178028,blosum62,tcr,45,1.0
10,0.5753021443221223,0.5888381376822129,blosum62,tcr,45,1.0
11,0.5733238424440277,0.5845944618703466,blosum62,tcr,45,1.0
12,0.5701756009953298,0.5798404964975307,blosum62,tcr,45,1.0
13,0.5691542602290008,0.5791014321687528,blosum62,tcr,45,1.0
14,0.5670976416237083,0.578480908253396,blosum62,tcr,45,1.0
15,0.5657236195453181,0.5760125907312548,blosum62,tcr,45,1.0
16,0.5635934227872146,0.5772696004854746,blosum62,tcr,45,1.0
17,0.561161647022859,0.5743793929821905,blosum62,tcr,45,1.0
18,0.5595924635425649,0.5726130107760992,blosum62,tcr,45,1.0
19,0.5580790713254274,0.5724383742331902,blosum62,tcr,45,1.0
20,0.5569186351879476,0.5729549594287823,blosum62,tcr,45,1.0
21,0.5544693563936045,0.5709204404866293,blosum62,tcr,45,1.0
22,0.5524275345746474,0.5715883631182606,blosum62,tcr,45,1.0
23,0.5513852963134028,0.5695753348138686,blosum62,tcr,45,1.0
24,0.5488081123061885,0.5691329783348632,blosum62,tcr,45,1.0
25,0.5473691682815577,0.5668848718570481,blosum62,tcr,45,1.0
26,0.5458716685801313,0.567401954512901,blosum62,tcr,45,1.0
27,0.5437209807218524,0.5669039013900157,blosum62,tcr,45,1.0
28,0.5411660332646164,0.5689203325187802,blosum62,tcr,45,1.0
29,0.5404114032674295,0.5628022099374537,blosum62,tcr,45,1.0
30,0.5376504962761093,0.5704689513937459,blosum62,tcr,45,1.0
31,0.5362905706820701,0.5711352729407573,blosum62,tcr,45,1.0
32,0.533414858216481,0.5644692502850294,blosum62,tcr,45,1.0
33,0.5324305976628331,0.5618128522390937,blosum62,tcr,45,1.0
34,0.5295861380678426,0.5619365986534954,blosum62,tcr,45,1.0
35,0.5278497110671606,0.5626014014392557,blosum62,tcr,45,1.0
36,0.5257821636684596,0.5645742310009781,blosum62,tcr,45,1.0
37,0.5236015378953751,0.559759968712366,blosum62,tcr,45,1.0
38,0.5220537603173973,0.5577424052569349,blosum62,tcr,45,1.0
39,0.5179802903352492,0.5627249875995213,blosum62,tcr,45,1.0
40,0.5182155775163381,0.5615388709142398,blosum62,tcr,45,1.0
41,0.5159179028424932,0.5596172532620828,blosum62,tcr,45,1.0
42,0.512760542847507,0.5635307899417146,blosum62,tcr,45,1.0
43,0.5104298744309907,0.554893591298857,blosum62,tcr,45,1.0
44,0.5072048463858028,0.554231657468582,blosum62,tcr,45,1.0
45,0.5058157371894468,0.5549941707349487,blosum62,tcr,45,1.0
46,0.5025673812895987,0.5605992554037248,blosum62,tcr,45,1.0
47,0.5003134981368352,0.5562780546193405,blosum62,tcr,45,1.0
48,0.4986883578072323,0.5523348891064379,blosum62,tcr,45,1.0
49,0.4952807889175645,0.561676372334056,blosum62,tcr,45,1.0
50,0.49272455857195196,0.5661716916550487,blosum62,tcr,45,1.0
51,0.49014832471968317,0.5529322070271397,blosum62,tcr,45,1.0
52,0.48966193052165097,0.561421036031679,blosum62,tcr,45,1.0
53,0.4859994677938578,0.5598170019674725,blosum62,tcr,45,1.0
54,0.48280023258689786,0.5613604151273374,blosum62,tcr,45,1.0
55,0.48018480090752813,0.563776948801813,blosum62,tcr,45,1.0
56,0.47810013238884497,0.5624943630492593,blosum62,tcr,45,1.0
57,0.47379235917363005,0.5572161532529237,blosum62,tcr,45,1.0
58,0.470348983802333,0.5575868563203182,blosum62,tcr,45,1.0
59,0.4692911521147288,0.5592031666170235,blosum62,tcr,45,1.0
60,0.4661653785082197,0.5570519255673004,blosum62,tcr,45,1.0
61,0.46347088983060186,0.5616190452767994,blosum62,tcr,45,1.0
62,0.46034605115603455,0.5588535418819486,blosum62,tcr,45,1.0
63,0.45723061391653486,0.5579068454380761,blosum62,tcr,45,1.0
64,0.4544915775095599,0.5541062283248447,blosum62,tcr,45,1.0
65,0.4517764542394083,0.5631361698599172,blosum62,tcr,45,1.0
66,0.44938538104342496,0.5534326576006274,blosum62,tcr,45,1.0
67,0.4456389617341087,0.5603257230290998,blosum62,tcr,45,1.0
68,0.44350885973598325,0.5657913208544769,blosum62,tcr,45,1.0
69,0.4409071075007953,0.5650174267005547,blosum62,tcr,45,1.0
70,0.4378164913199923,0.5684273116591675,blosum62,tcr,45,1.0
71,0.43462115859616696,0.5702176959698476,blosum62,tcr,45,1.0
72,0.4322816954818269,0.566935477169967,blosum62,tcr,45,1.0
73,0.4287051334595336,0.582376464143002,blosum62,tcr,45,1.0
74,0.4258100342456968,0.5819878898147408,blosum62,tcr,45,1.0
75,0.4216376071261039,0.579980846704651,blosum62,tcr,45,1.0
76,0.4187595366047943,0.5746244425500568,blosum62,tcr,45,1.0
77,0.4164449541256742,0.5754858989798506,blosum62,tcr,45,1.0
78,0.4140647813277796,0.5905804243781636,blosum62,tcr,45,1.0
