epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.7006689548492432,0.690558671951294,catELMo,random,45,1.0,random,0.01
1,0.642301098505656,0.6869403123855591,catELMo,random,45,1.0,random,0.01
2,0.6163749933242798,0.6825271844863892,catELMo,random,45,1.0,random,0.01
3,0.5961540261904399,0.6778327226638794,catELMo,random,45,1.0,random,0.01
4,0.5716077963511149,0.6734145283699036,catELMo,random,45,1.0,random,0.01
5,0.5546767036120097,0.6688606142997742,catELMo,random,45,1.0,random,0.01
6,0.5458157221476237,0.6637545228004456,catELMo,random,45,1.0,random,0.01
7,0.5332968274752299,0.6582744121551514,catELMo,random,45,1.0,random,0.01
8,0.5166922887166341,0.652417778968811,catELMo,random,45,1.0,random,0.01
9,0.5007853349049886,0.6455680131912231,catELMo,random,45,1.0,random,0.01
10,0.48775854110717776,0.6399148106575012,catELMo,random,45,1.0,random,0.01
11,0.48358537356058756,0.6340778470039368,catELMo,random,45,1.0,random,0.01
12,0.47068935036659243,0.6289094090461731,catELMo,random,45,1.0,random,0.01
13,0.46336211562156676,0.6220850944519043,catELMo,random,45,1.0,random,0.01
14,0.4518574138482412,0.6157994866371155,catELMo,random,45,1.0,random,0.01
15,0.43717310825983685,0.6170731782913208,catELMo,random,45,1.0,random,0.01
16,0.4336292803287506,0.6149423122406006,catELMo,random,45,1.0,random,0.01
17,0.41764172315597536,0.6095569729804993,catELMo,random,45,1.0,random,0.01
18,0.4195693671703339,0.5939314365386963,catELMo,random,45,1.0,random,0.01
19,0.3998564839363098,0.5869486331939697,catELMo,random,45,1.0,random,0.01
20,0.3910278042157491,0.5824302434921265,catELMo,random,45,1.0,random,0.01
21,0.379428772131602,0.5815966725349426,catELMo,random,45,1.0,random,0.01
22,0.36656394799550374,0.5980812907218933,catELMo,random,45,1.0,random,0.01
23,0.36836316585540774,0.612602174282074,catELMo,random,45,1.0,random,0.01
24,0.3492513438065847,0.6063600182533264,catELMo,random,45,1.0,random,0.01
25,0.34262093901634216,0.6015053391456604,catELMo,random,45,1.0,random,0.01
26,0.3420603652795156,0.602677047252655,catELMo,random,45,1.0,random,0.01
27,0.325532062848409,0.6063953638076782,catELMo,random,45,1.0,random,0.01
28,0.31978198885917664,0.600684642791748,catELMo,random,45,1.0,random,0.01
29,0.3132944126923879,0.6023304462432861,catELMo,random,45,1.0,random,0.01
30,0.3106508175532023,0.6119970083236694,catELMo,random,45,1.0,random,0.01
31,0.2869161069393158,0.6289997696876526,catELMo,random,45,1.0,random,0.01
32,0.2930013597011566,0.6513345241546631,catELMo,random,45,1.0,random,0.01
33,0.26426509618759153,0.6663462519645691,catELMo,random,45,1.0,random,0.01
34,0.2853246331214905,0.6522487998008728,catELMo,random,45,1.0,random,0.01
35,0.2578999082247416,0.6511719822883606,catELMo,random,45,1.0,random,0.01
36,0.2387831429640452,0.6474765539169312,catELMo,random,45,1.0,random,0.01
37,0.25695152481396993,0.6625276207923889,catELMo,random,45,1.0,random,0.01
38,0.24581760168075562,0.673287034034729,catELMo,random,45,1.0,random,0.01
39,0.2406842976808548,0.6831337213516235,catELMo,random,45,1.0,random,0.01
40,0.23190863529841105,0.6956931352615356,catELMo,random,45,1.0,random,0.01
41,0.21965224643548328,0.6982496976852417,catELMo,random,45,1.0,random,0.01
42,0.2092339018980662,0.6969075798988342,catELMo,random,45,1.0,random,0.01
43,0.20704358617464702,0.6825715899467468,catELMo,random,45,1.0,random,0.01
44,0.21644399364789327,0.6743313074111938,catELMo,random,45,1.0,random,0.01
45,0.1992279350757599,0.7588955163955688,catELMo,random,45,1.0,random,0.01
46,0.2008515328168869,0.7335923314094543,catELMo,random,45,1.0,random,0.01
47,0.18806105057398478,0.7470967769622803,catELMo,random,45,1.0,random,0.01
48,0.18407493233680725,0.7473078966140747,catELMo,random,45,1.0,random,0.01
49,0.1873470962047577,0.7559890747070312,catELMo,random,45,1.0,random,0.01
50,0.1765547017256419,0.7683310508728027,catELMo,random,45,1.0,random,0.01
51,0.16714223325252534,0.7881132364273071,catELMo,random,45,1.0,random,0.01
