epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.6016988774358333,0.5525686753376531,catELMo,random,45,1.0,cluster-cluster,0.3
1,0.5521448558274134,0.5362414568652295,catELMo,random,45,1.0,cluster-cluster,0.3
2,0.5362190432346857,0.524022129030888,catELMo,random,45,1.0,cluster-cluster,0.3
3,0.523820204333002,0.5188199290551032,catELMo,random,45,1.0,cluster-cluster,0.3
4,0.5133905501168549,0.5104561260019096,catELMo,random,45,1.0,cluster-cluster,0.3
5,0.5054301728837848,0.5063276699731164,catELMo,random,45,1.0,cluster-cluster,0.3
6,0.49813978927555896,0.49570721279201313,catELMo,random,45,1.0,cluster-cluster,0.3
7,0.49071295994056896,0.490948923679845,catELMo,random,45,1.0,cluster-cluster,0.3
8,0.48455271376249504,0.48702422345510016,catELMo,random,45,1.0,cluster-cluster,0.3
9,0.47422231214706984,0.48174262341339313,catELMo,random,45,1.0,cluster-cluster,0.3
10,0.4712756871225089,0.47362081655504573,catELMo,random,45,1.0,cluster-cluster,0.3
11,0.4637614307715004,0.47488915514172725,catELMo,random,45,1.0,cluster-cluster,0.3
12,0.4568982587059094,0.4743328278048501,catELMo,random,45,1.0,cluster-cluster,0.3
13,0.4535630449571697,0.46932699967361224,catELMo,random,45,1.0,cluster-cluster,0.3
14,0.4473366188858944,0.4671510851203555,catELMo,random,45,1.0,cluster-cluster,0.3
15,0.4421284351785116,0.4614882667128084,catELMo,random,45,1.0,cluster-cluster,0.3
16,0.43649504758489654,0.4545634596457423,catELMo,random,45,1.0,cluster-cluster,0.3
17,0.4311805593231473,0.4559032761356849,catELMo,random,45,1.0,cluster-cluster,0.3
18,0.428044555357412,0.4471868418042747,catELMo,random,45,1.0,cluster-cluster,0.3
19,0.4236044526518226,0.4432334010593096,catELMo,random,45,1.0,cluster-cluster,0.3
20,0.4150578970844877,0.4445822268333259,catELMo,random,45,1.0,cluster-cluster,0.3
21,0.41294174280308854,0.44845550247501753,catELMo,random,45,1.0,cluster-cluster,0.3
22,0.4096644273815115,0.43543130061892854,catELMo,random,45,1.0,cluster-cluster,0.3
23,0.40567838596222283,0.44460891300716765,catELMo,random,45,1.0,cluster-cluster,0.3
24,0.4018071159536999,0.43387227083992747,catELMo,random,45,1.0,cluster-cluster,0.3
25,0.3993628683790825,0.43378613334421035,catELMo,random,45,1.0,cluster-cluster,0.3
26,0.39336137215369554,0.4295183632889426,catELMo,random,45,1.0,cluster-cluster,0.3
27,0.3927124475243377,0.4353806333075266,catELMo,random,45,1.0,cluster-cluster,0.3
28,0.3881580515914428,0.43319289656685195,catELMo,random,45,1.0,cluster-cluster,0.3
29,0.3884895583461909,0.4259456873573407,catELMo,random,45,1.0,cluster-cluster,0.3
30,0.3828435529261224,0.4239581848724127,catELMo,random,45,1.0,cluster-cluster,0.3
31,0.3788242839419984,0.4249307551175507,catELMo,random,45,1.0,cluster-cluster,0.3
32,0.3758056156533748,0.4279333580280395,catELMo,random,45,1.0,cluster-cluster,0.3
33,0.3724852089131735,0.43327680423455284,catELMo,random,45,1.0,cluster-cluster,0.3
34,0.3682777443587833,0.427183780136419,catELMo,random,45,1.0,cluster-cluster,0.3
35,0.36732765293822534,0.4230684277369534,catELMo,random,45,1.0,cluster-cluster,0.3
36,0.3681825599667678,0.4228850855902836,catELMo,random,45,1.0,cluster-cluster,0.3
37,0.36454189851018326,0.42031393225668734,catELMo,random,45,1.0,cluster-cluster,0.3
38,0.36270466914305094,0.4172436572154435,catELMo,random,45,1.0,cluster-cluster,0.3
39,0.3579954180250309,0.41678477049337526,catELMo,random,45,1.0,cluster-cluster,0.3
40,0.3563031549415364,0.41792472041856166,catELMo,random,45,1.0,cluster-cluster,0.3
41,0.352836847899285,0.41671766759960327,catELMo,random,45,1.0,cluster-cluster,0.3
42,0.3497781710869202,0.4148542721889625,catELMo,random,45,1.0,cluster-cluster,0.3
43,0.3471178698793058,0.4192629963857067,catELMo,random,45,1.0,cluster-cluster,0.3
44,0.3440420675475154,0.4194588146509251,catELMo,random,45,1.0,cluster-cluster,0.3
45,0.34557997307725,0.4132797388440495,catELMo,random,45,1.0,cluster-cluster,0.3
46,0.3399871096715292,0.41822469033907833,catELMo,random,45,1.0,cluster-cluster,0.3
47,0.3380136355905434,0.40835630132246453,catELMo,random,45,1.0,cluster-cluster,0.3
48,0.336783770988769,0.41365193732869865,catELMo,random,45,1.0,cluster-cluster,0.3
49,0.3366977169424956,0.4192115024329308,catELMo,random,45,1.0,cluster-cluster,0.3
50,0.331312709773472,0.4185095120655248,catELMo,random,45,1.0,cluster-cluster,0.3
51,0.3332661693538112,0.41598367820192406,catELMo,random,45,1.0,cluster-cluster,0.3
52,0.3302880401115566,0.4141383526209154,catELMo,random,45,1.0,cluster-cluster,0.3
53,0.32822171543736817,0.41952933346540516,catELMo,random,45,1.0,cluster-cluster,0.3
54,0.3293954623131709,0.4115895846107948,catELMo,random,45,1.0,cluster-cluster,0.3
55,0.3244135915450738,0.4114078078384043,catELMo,random,45,1.0,cluster-cluster,0.3
56,0.3197977934205041,0.4085173640754357,catELMo,random,45,1.0,cluster-cluster,0.3
57,0.3192520972495423,0.40820331447935326,catELMo,random,45,1.0,cluster-cluster,0.3
58,0.3178850421459675,0.4092264670354226,catELMo,random,45,1.0,cluster-cluster,0.3
59,0.3128851650950168,0.41119064692325313,catELMo,random,45,1.0,cluster-cluster,0.3
60,0.3164090309899065,0.4180267157695535,catELMo,random,45,1.0,cluster-cluster,0.3
61,0.31069626588981103,0.4148167224694179,catELMo,random,45,1.0,cluster-cluster,0.3
62,0.31013081210833354,0.41326212287735664,catELMo,random,45,1.0,cluster-cluster,0.3
63,0.3090490494649417,0.4188482861827998,catELMo,random,45,1.0,cluster-cluster,0.3
64,0.308515938496672,0.41567790660603826,catELMo,random,45,1.0,cluster-cluster,0.3
65,0.30685719766963115,0.4128048819455432,catELMo,random,45,1.0,cluster-cluster,0.3
66,0.3022035142035676,0.4233852663183553,catELMo,random,45,1.0,cluster-cluster,0.3
67,0.30307253346556756,0.4154076483342555,catELMo,random,45,1.0,cluster-cluster,0.3
68,0.3020998587126463,0.4174941548502886,catELMo,random,45,1.0,cluster-cluster,0.3
69,0.30186239542347515,0.4169496129731253,catELMo,random,45,1.0,cluster-cluster,0.3
70,0.2994983443425499,0.41461612426271804,catELMo,random,45,1.0,cluster-cluster,0.3
71,0.29713246347798694,0.41396091793243966,catELMo,random,45,1.0,cluster-cluster,0.3
72,0.29552396579584245,0.4120531333503694,catELMo,random,45,1.0,cluster-cluster,0.3
73,0.29617499704203587,0.41400790985106295,catELMo,random,45,1.0,cluster-cluster,0.3
74,0.293346000236882,0.4168255146145531,catELMo,random,45,1.0,cluster-cluster,0.3
75,0.2921797581331732,0.4119581571241428,catELMo,random,45,1.0,cluster-cluster,0.3
76,0.29044381221919163,0.42189069791124617,catELMo,random,45,1.0,cluster-cluster,0.3
77,0.28706102367107583,0.42147045681622136,catELMo,random,45,1.0,cluster-cluster,0.3
78,0.2881965622636754,0.42426285888223286,catELMo,random,45,1.0,cluster-cluster,0.3
79,0.28609947481056713,0.4153032973641546,catELMo,random,45,1.0,cluster-cluster,0.3
80,0.2876804388835634,0.41780763550743194,catELMo,random,45,1.0,cluster-cluster,0.3
81,0.2841444104311253,0.4162956544327002,catELMo,random,45,1.0,cluster-cluster,0.3
82,0.28036815865550735,0.4263557313970331,catELMo,random,45,1.0,cluster-cluster,0.3
83,0.28050609270194193,0.4171582540668326,catELMo,random,45,1.0,cluster-cluster,0.3
84,0.28083995677542795,0.4193681389604627,catELMo,random,45,1.0,cluster-cluster,0.3
85,0.2772188077228728,0.4198690116181954,catELMo,random,45,1.0,cluster-cluster,0.3
86,0.2753583553336197,0.4173422609714926,catELMo,random,45,1.0,cluster-cluster,0.3
87,0.2763509556942676,0.41626744807134924,catELMo,random,45,1.0,cluster-cluster,0.3
