epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.555029443830317,0.5153478311030131,catELMo,random,44,1.0,cluster-cluster,1
1,0.5137459647720117,0.4986604499442394,catELMo,random,44,1.0,cluster-cluster,1
2,0.49231174115936366,0.47262625826691035,catELMo,random,44,1.0,cluster-cluster,1
3,0.4713443032871995,0.4536354266503499,catELMo,random,44,1.0,cluster-cluster,1
4,0.4540626448966753,0.4379870049293168,catELMo,random,44,1.0,cluster-cluster,1
5,0.4409171822034644,0.446993333931481,catELMo,random,44,1.0,cluster-cluster,1
6,0.43178649042501993,0.4139677040264321,catELMo,random,44,1.0,cluster-cluster,1
7,0.4219031450510148,0.4181428707856386,catELMo,random,44,1.0,cluster-cluster,1
8,0.4149885755497261,0.40175888425339995,catELMo,random,44,1.0,cluster-cluster,1
9,0.4080062661925904,0.4000822873067063,catELMo,random,44,1.0,cluster-cluster,1
10,0.401287987616932,0.3901398552466887,catELMo,random,44,1.0,cluster-cluster,1
11,0.39613797462582745,0.38837851823918457,catELMo,random,44,1.0,cluster-cluster,1
12,0.3912072583447626,0.3867475397114674,catELMo,random,44,1.0,cluster-cluster,1
13,0.3877752600274445,0.3899840807513413,catELMo,random,44,1.0,cluster-cluster,1
14,0.3840771919271329,0.3804330962307031,catELMo,random,44,1.0,cluster-cluster,1
15,0.3786302485404924,0.3735007406296787,catELMo,random,44,1.0,cluster-cluster,1
16,0.3755069740422327,0.3724601441428322,catELMo,random,44,1.0,cluster-cluster,1
17,0.37296457343567785,0.3708262219140343,catELMo,random,44,1.0,cluster-cluster,1
18,0.36878138666248345,0.3685749982412713,catELMo,random,44,1.0,cluster-cluster,1
19,0.3667500517874237,0.36708856070644136,catELMo,random,44,1.0,cluster-cluster,1
20,0.36455311942074076,0.3660695471829074,catELMo,random,44,1.0,cluster-cluster,1
21,0.36103724887309735,0.3623260528918311,catELMo,random,44,1.0,cluster-cluster,1
22,0.35866627971569687,0.3590624837233451,catELMo,random,44,1.0,cluster-cluster,1
23,0.35591409771136545,0.3606397798248025,catELMo,random,44,1.0,cluster-cluster,1
24,0.3538120454959583,0.352352481760843,catELMo,random,44,1.0,cluster-cluster,1
25,0.3516540557641358,0.35711472583588927,catELMo,random,44,1.0,cluster-cluster,1
26,0.35039931482839703,0.35048083168860006,catELMo,random,44,1.0,cluster-cluster,1
27,0.34753053299062353,0.35133502599691474,catELMo,random,44,1.0,cluster-cluster,1
28,0.34515422167291465,0.35248245317053534,catELMo,random,44,1.0,cluster-cluster,1
29,0.3434999266396628,0.3472877080083107,catELMo,random,44,1.0,cluster-cluster,1
30,0.341662468049759,0.3485049866551206,catELMo,random,44,1.0,cluster-cluster,1
31,0.34049319391162225,0.3402532103282601,catELMo,random,44,1.0,cluster-cluster,1
32,0.3365321146905385,0.3472284594243638,catELMo,random,44,1.0,cluster-cluster,1
33,0.33514277355254174,0.3459767638708193,catELMo,random,44,1.0,cluster-cluster,1
34,0.33478481195931203,0.33980626769077976,catELMo,random,44,1.0,cluster-cluster,1
35,0.3338103909258779,0.33669922234098054,catELMo,random,44,1.0,cluster-cluster,1
36,0.3295289143809821,0.3410110999497715,catELMo,random,44,1.0,cluster-cluster,1
37,0.3297085907747347,0.3420429069493434,catELMo,random,44,1.0,cluster-cluster,1
38,0.3267725343083284,0.34139933775382303,catELMo,random,44,1.0,cluster-cluster,1
39,0.3269364953063427,0.33803707340981415,catELMo,random,44,1.0,cluster-cluster,1
40,0.32505656008264466,0.336712792217123,catELMo,random,44,1.0,cluster-cluster,1
41,0.3234548685299977,0.34315070832507283,catELMo,random,44,1.0,cluster-cluster,1
42,0.32165970267610233,0.33073882379336567,catELMo,random,44,1.0,cluster-cluster,1
43,0.32057872906769835,0.3338931671150386,catELMo,random,44,1.0,cluster-cluster,1
44,0.3184855466510537,0.3315070571104619,catELMo,random,44,1.0,cluster-cluster,1
45,0.31794918291796326,0.34098461530098423,catELMo,random,44,1.0,cluster-cluster,1
46,0.3162280905289201,0.3319953134281328,catELMo,random,44,1.0,cluster-cluster,1
47,0.3150853146932562,0.3294438978447665,catELMo,random,44,1.0,cluster-cluster,1
48,0.3142262674470257,0.33370742965457806,catELMo,random,44,1.0,cluster-cluster,1
49,0.31337675198319165,0.328256895943615,catELMo,random,44,1.0,cluster-cluster,1
50,0.3118778034985767,0.3469488970212979,catELMo,random,44,1.0,cluster-cluster,1
51,0.3104358119166655,0.32499365856049384,catELMo,random,44,1.0,cluster-cluster,1
52,0.30977164452426204,0.32730462919309294,catELMo,random,44,1.0,cluster-cluster,1
53,0.3075319242750033,0.3244410594497282,catELMo,random,44,1.0,cluster-cluster,1
54,0.3065481707312872,0.32662762664073774,catELMo,random,44,1.0,cluster-cluster,1
55,0.30634525312100236,0.33108314400806776,catELMo,random,44,1.0,cluster-cluster,1
56,0.3048138897918104,0.32337831601784245,catELMo,random,44,1.0,cluster-cluster,1
57,0.30327795671498076,0.32322990656405665,catELMo,random,44,1.0,cluster-cluster,1
58,0.3030552060326674,0.32783861469911546,catELMo,random,44,1.0,cluster-cluster,1
59,0.3008007044554612,0.32203215709314126,catELMo,random,44,1.0,cluster-cluster,1
60,0.3009554494413749,0.32535046688080194,catELMo,random,44,1.0,cluster-cluster,1
61,0.3003925961193228,0.31982509365385164,catELMo,random,44,1.0,cluster-cluster,1
62,0.29682622033667516,0.32684268220445173,catELMo,random,44,1.0,cluster-cluster,1
63,0.2961944005647903,0.3213841020402836,catELMo,random,44,1.0,cluster-cluster,1
64,0.29641959376106647,0.32063475671889735,catELMo,random,44,1.0,cluster-cluster,1
65,0.29332581908298466,0.3226623332024634,catELMo,random,44,1.0,cluster-cluster,1
66,0.29388407531023836,0.31883910567178053,catELMo,random,44,1.0,cluster-cluster,1
67,0.29382919994397366,0.3269265961581968,catELMo,random,44,1.0,cluster-cluster,1
68,0.2935867380983884,0.31731851014821344,catELMo,random,44,1.0,cluster-cluster,1
69,0.2923918811603692,0.31933837309886376,catELMo,random,44,1.0,cluster-cluster,1
70,0.29046857536963755,0.31991139700236826,catELMo,random,44,1.0,cluster-cluster,1
71,0.28931883626245597,0.3173268657714882,catELMo,random,44,1.0,cluster-cluster,1
72,0.2876301295147902,0.3185972978642005,catELMo,random,44,1.0,cluster-cluster,1
73,0.28733953857389716,0.32185317656580725,catELMo,random,44,1.0,cluster-cluster,1
74,0.28740292183446764,0.313221208657142,catELMo,random,44,1.0,cluster-cluster,1
75,0.28625296183832527,0.3114485885979141,catELMo,random,44,1.0,cluster-cluster,1
76,0.2846427587371892,0.31796162522120763,catELMo,random,44,1.0,cluster-cluster,1
77,0.2837913361337945,0.3163874594116056,catELMo,random,44,1.0,cluster-cluster,1
78,0.28311793208547537,0.3181386230230421,catELMo,random,44,1.0,cluster-cluster,1
79,0.2829092996130225,0.3156844798991901,catELMo,random,44,1.0,cluster-cluster,1
80,0.28163692836953097,0.31160643992188186,catELMo,random,44,1.0,cluster-cluster,1
81,0.27935768879435474,0.3114603482384537,catELMo,random,44,1.0,cluster-cluster,1
82,0.2805835885867334,0.3158485997525817,catELMo,random,44,1.0,cluster-cluster,1
83,0.2798397879924573,0.31245133740932446,catELMo,random,44,1.0,cluster-cluster,1
84,0.27910366473231263,0.3138872574398475,catELMo,random,44,1.0,cluster-cluster,1
85,0.2771949174547605,0.31792926369873237,catELMo,random,44,1.0,cluster-cluster,1
86,0.27704149364577024,0.31091917116171836,catELMo,random,44,1.0,cluster-cluster,1
87,0.27646604122488055,0.3123890354501114,catELMo,random,44,1.0,cluster-cluster,1
88,0.2753441480997413,0.31237797498514264,catELMo,random,44,1.0,cluster-cluster,1
89,0.27622880237672287,0.3179838265296266,catELMo,random,44,1.0,cluster-cluster,1
90,0.27466228374740936,0.3085995378789691,catELMo,random,44,1.0,cluster-cluster,1
91,0.274069292542919,0.31204825987652346,catELMo,random,44,1.0,cluster-cluster,1
92,0.27189391719431905,0.3181652730777608,catELMo,random,44,1.0,cluster-cluster,1
93,0.2715579956337364,0.30954259438696696,catELMo,random,44,1.0,cluster-cluster,1
94,0.27117956549261213,0.31022470669594215,catELMo,random,44,1.0,cluster-cluster,1
95,0.27075271402178597,0.3164999686831271,catELMo,random,44,1.0,cluster-cluster,1
96,0.2694037326893208,0.3083966783839292,catELMo,random,44,1.0,cluster-cluster,1
97,0.2687003649623567,0.3107396364932229,catELMo,random,44,1.0,cluster-cluster,1
98,0.2681579744352236,0.30939430465405593,catELMo,random,44,1.0,cluster-cluster,1
99,0.26751575224302426,0.31418869965230717,catELMo,random,44,1.0,cluster-cluster,1
100,0.2685829703255048,0.30500286929801396,catELMo,random,44,1.0,cluster-cluster,1
