epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.673729317718082,0.6829119523366293,catELMo,random,44,1.0,random,0.03
1,0.609871322578854,0.6649402618408203,catELMo,random,44,1.0,random,0.03
2,0.5878441943062677,0.6460241635640462,catELMo,random,44,1.0,random,0.03
3,0.5612879143820868,0.6173168685701158,catELMo,random,44,1.0,random,0.03
4,0.5458311027950711,0.5896520376205444,catELMo,random,44,1.0,random,0.03
5,0.5315259416898092,0.5803301307890151,catELMo,random,44,1.0,random,0.03
6,0.5234865744908651,0.5568061060375638,catELMo,random,44,1.0,random,0.03
7,0.5144100189208984,0.5487085766262478,catELMo,random,44,1.0,random,0.03
8,0.5009056051572164,0.5517043564054701,catELMo,random,44,1.0,random,0.03
9,0.49487382703357274,0.5469048195415073,catELMo,random,44,1.0,random,0.03
10,0.49094763464397856,0.5502455274264018,catELMo,random,44,1.0,random,0.03
11,0.4728215820259518,0.541814198758867,catELMo,random,44,1.0,random,0.03
12,0.4676334818204244,0.5414420856369866,catELMo,random,44,1.0,random,0.03
13,0.4650634407997131,0.5404973559909396,catELMo,random,44,1.0,random,0.03
14,0.45572392808066475,0.5469167100058662,catELMo,random,44,1.0,random,0.03
15,0.4446501115957896,0.5566512611177232,catELMo,random,44,1.0,random,0.03
16,0.44241035448180305,0.5526646375656128,catELMo,random,44,1.0,random,0.03
17,0.43325208160612316,0.551788145966,catELMo,random,44,1.0,random,0.03
18,0.4294041011068556,0.5503321793344286,catELMo,random,44,1.0,random,0.03
19,0.4259583314259847,0.5575738575723436,catELMo,random,44,1.0,random,0.03
20,0.41299574044015674,0.5578337669372558,catELMo,random,44,1.0,random,0.03
21,0.4109690871503618,0.5486040512720743,catELMo,random,44,1.0,random,0.03
22,0.3953636950916714,0.5733247915903728,catELMo,random,44,1.0,random,0.03
23,0.40359616213374666,0.566540347205268,catELMo,random,44,1.0,random,0.03
24,0.39018415411313373,0.5741938802931044,catELMo,random,44,1.0,random,0.03
25,0.38921663562456765,0.5708951711654663,catELMo,random,44,1.0,random,0.03
26,0.37682552337646485,0.5649796777301365,catELMo,random,44,1.0,random,0.03
27,0.3758771922853258,0.5714267796940273,catELMo,random,44,1.0,random,0.03
28,0.37254029048813714,0.5667803764343262,catELMo,random,44,1.0,random,0.03
29,0.35586648715866936,0.5729798714319865,catELMo,random,44,1.0,random,0.03
30,0.3543300635284848,0.578597162829505,catELMo,random,44,1.0,random,0.03
31,0.3581919610500336,0.5777890721956889,catELMo,random,44,1.0,random,0.03
32,0.347179063823488,0.5776984678374396,catELMo,random,44,1.0,random,0.03
33,0.34240271780225967,0.579778152041965,catELMo,random,44,1.0,random,0.03
34,0.3389020370112525,0.5818717797597249,catELMo,random,44,1.0,random,0.03
35,0.33394645518726773,0.6089559581544665,catELMo,random,44,1.0,random,0.03
36,0.3251854803827074,0.59355761607488,catELMo,random,44,1.0,random,0.03
37,0.3129754384358724,0.6202487376001146,catELMo,random,44,1.0,random,0.03
38,0.3138234151734246,0.6056478420893351,catELMo,random,44,1.0,random,0.03
39,0.311234007941352,0.5902248024940491,catELMo,random,44,1.0,random,0.03
40,0.3003702978293101,0.5934472627109951,catELMo,random,44,1.0,random,0.03
41,0.29861476884947885,0.6126209815343221,catELMo,random,44,1.0,random,0.03
42,0.28731978403197395,0.6041310615009732,catELMo,random,44,1.0,random,0.03
43,0.28170991539955137,0.621250159210629,catELMo,random,44,1.0,random,0.03
