epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5534955117436126,0.5151933367453706,catELMo,random,46,1.0,cluster-random,1
1,0.5115744225501441,0.48915328103116906,catELMo,random,46,1.0,cluster-random,1
2,0.48898197949751865,0.4795006619948188,catELMo,random,46,1.0,cluster-random,1
3,0.46862740362573185,0.4574322520899309,catELMo,random,46,1.0,cluster-random,1
4,0.4529565399249145,0.43884896893565056,catELMo,random,46,1.0,cluster-random,1
5,0.44019486794793516,0.42736329038507426,catELMo,random,46,1.0,cluster-random,1
6,0.4276356253785992,0.4146133104772211,catELMo,random,46,1.0,cluster-random,1
7,0.4192594923859542,0.40663397988648836,catELMo,random,46,1.0,cluster-random,1
8,0.41260767469904847,0.4097629794316621,catELMo,random,46,1.0,cluster-random,1
9,0.4052336301451888,0.4003383006151952,catELMo,random,46,1.0,cluster-random,1
10,0.39980571225622885,0.39281521932213836,catELMo,random,46,1.0,cluster-random,1
11,0.3950823356586359,0.3934027170443067,catELMo,random,46,1.0,cluster-random,1
12,0.390971117128793,0.3884528406046017,catELMo,random,46,1.0,cluster-random,1
13,0.3866057966098161,0.38855587964276267,catELMo,random,46,1.0,cluster-random,1
14,0.38265186869462176,0.3812711555385812,catELMo,random,46,1.0,cluster-random,1
15,0.3800566754810105,0.38653206654769334,catELMo,random,46,1.0,cluster-random,1
16,0.37506177550514264,0.37279845607970624,catELMo,random,46,1.0,cluster-random,1
17,0.3716741349134633,0.3844285912140921,catELMo,random,46,1.0,cluster-random,1
18,0.3701417007221615,0.37723013903070435,catELMo,random,46,1.0,cluster-random,1
19,0.36814515040167023,0.36513004482381023,catELMo,random,46,1.0,cluster-random,1
20,0.3642682359625616,0.37854921386036383,catELMo,random,46,1.0,cluster-random,1
21,0.36166455424107785,0.3623224662200177,catELMo,random,46,1.0,cluster-random,1
22,0.3596572360606808,0.36160784301934235,catELMo,random,46,1.0,cluster-random,1
23,0.3572807197860205,0.36125386202937837,catELMo,random,46,1.0,cluster-random,1
24,0.35472622265367926,0.3616093659774943,catELMo,random,46,1.0,cluster-random,1
25,0.3523295991300946,0.3592538261958934,catELMo,random,46,1.0,cluster-random,1
26,0.35005113715450226,0.35651695951685936,catELMo,random,46,1.0,cluster-random,1
27,0.3475242573035973,0.36774741133860384,catELMo,random,46,1.0,cluster-random,1
28,0.3446457544180601,0.3578859879932703,catELMo,random,46,1.0,cluster-random,1
29,0.34295042665381376,0.3556270431932829,catELMo,random,46,1.0,cluster-random,1
30,0.3419761522415538,0.3526005020507062,catELMo,random,46,1.0,cluster-random,1
31,0.3399079465602661,0.35003892353517674,catELMo,random,46,1.0,cluster-random,1
32,0.3386250170657135,0.34786428200031866,catELMo,random,46,1.0,cluster-random,1
33,0.33651772209424446,0.35024263865401073,catELMo,random,46,1.0,cluster-random,1
