epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5557789434025575,0.5144734810572913,catELMo,random,43,1.0,cluster-random,1
1,0.514979805498883,0.49292524656694753,catELMo,random,43,1.0,cluster-random,1
2,0.4934191567634096,0.4702956703502801,catELMo,random,43,1.0,cluster-random,1
3,0.4735794737309169,0.4527493089500812,catELMo,random,43,1.0,cluster-random,1
4,0.4563022088500136,0.43423390726731037,catELMo,random,43,1.0,cluster-random,1
5,0.44216654245173054,0.4257832935855148,catELMo,random,43,1.0,cluster-random,1
6,0.43055241504333336,0.41705050584942216,catELMo,random,43,1.0,cluster-random,1
7,0.42307874181139365,0.40822100405404776,catELMo,random,43,1.0,cluster-random,1
8,0.41423320669297514,0.3998622434083921,catELMo,random,43,1.0,cluster-random,1
9,0.4090367248443695,0.3941742868208596,catELMo,random,43,1.0,cluster-random,1
10,0.40100719399182116,0.38973314637273787,catELMo,random,43,1.0,cluster-random,1
11,0.3962145800139379,0.38555025770775375,catELMo,random,43,1.0,cluster-random,1
12,0.3926173621968309,0.3840201934632309,catELMo,random,43,1.0,cluster-random,1
13,0.3877995747276367,0.37995903846159723,catELMo,random,43,1.0,cluster-random,1
14,0.383928939635946,0.38919783520661794,catELMo,random,43,1.0,cluster-random,1
15,0.38039208877190883,0.37177133792504924,catELMo,random,43,1.0,cluster-random,1
16,0.3765034528123919,0.3697675365164133,catELMo,random,43,1.0,cluster-random,1
17,0.37271106401838994,0.369524854578568,catELMo,random,43,1.0,cluster-random,1
18,0.37119634733886786,0.373291578476769,catELMo,random,43,1.0,cluster-random,1
19,0.36776002887699577,0.3680595443050671,catELMo,random,43,1.0,cluster-random,1
20,0.36424122372667644,0.3642031714151931,catELMo,random,43,1.0,cluster-random,1
21,0.36268102333700636,0.3601353947587135,catELMo,random,43,1.0,cluster-random,1
22,0.36091443157773934,0.36557534922759166,catELMo,random,43,1.0,cluster-random,1
23,0.35812610887107316,0.36174161477707995,catELMo,random,43,1.0,cluster-random,1
24,0.35625032981233673,0.35589317709032453,catELMo,random,43,1.0,cluster-random,1
25,0.3531331801533197,0.35059538081925956,catELMo,random,43,1.0,cluster-random,1
26,0.3520346607451373,0.3515509389675208,catELMo,random,43,1.0,cluster-random,1
27,0.348180587369082,0.3574123479397037,catELMo,random,43,1.0,cluster-random,1
28,0.3481718657568183,0.351106109150916,catELMo,random,43,1.0,cluster-random,1
29,0.34522777915662745,0.3495085295523352,catELMo,random,43,1.0,cluster-random,1
30,0.34367572731891005,0.3480395719643052,catELMo,random,43,1.0,cluster-random,1
31,0.3408743193454542,0.34314334492132886,catELMo,random,43,1.0,cluster-random,1
32,0.34012198175766545,0.34614546660020806,catELMo,random,43,1.0,cluster-random,1
33,0.33892862180767275,0.34363956789981126,catELMo,random,43,1.0,cluster-random,1
34,0.3368101284362742,0.34220722486940924,catELMo,random,43,1.0,cluster-random,1
35,0.33355950898292797,0.3377375941982637,catELMo,random,43,1.0,cluster-random,1
36,0.3333119244734228,0.341448551238584,catELMo,random,43,1.0,cluster-random,1
37,0.3325538340022967,0.3417918557306363,catELMo,random,43,1.0,cluster-random,1
38,0.3300986384751179,0.34576103565573796,catELMo,random,43,1.0,cluster-random,1
39,0.32835509974931715,0.3378127818144658,catELMo,random,43,1.0,cluster-random,1
40,0.3272211613122908,0.34276129447476605,catELMo,random,43,1.0,cluster-random,1
41,0.3237208360796746,0.352805794042814,catELMo,random,43,1.0,cluster-random,1
42,0.3233173055139866,0.33906751757492387,catELMo,random,43,1.0,cluster-random,1
43,0.3220257672039837,0.3344410745882798,catELMo,random,43,1.0,cluster-random,1
44,0.3202962194121711,0.3358966580386321,catELMo,random,43,1.0,cluster-random,1
45,0.31905337970340586,0.33445852978404056,catELMo,random,43,1.0,cluster-random,1
46,0.3172976288652042,0.3362962914928238,catELMo,random,43,1.0,cluster-random,1
47,0.3170528988696294,0.33235251762848,catELMo,random,43,1.0,cluster-random,1
48,0.31423347279285785,0.3311360091583157,catELMo,random,43,1.0,cluster-random,1
49,0.31273618928268937,0.3335171620983178,catELMo,random,43,1.0,cluster-random,1
50,0.311450550701481,0.3281866368897373,catELMo,random,43,1.0,cluster-random,1
51,0.3101985706999551,0.32997520199855523,catELMo,random,43,1.0,cluster-random,1
52,0.3090128110573935,0.32807546097320056,catELMo,random,43,1.0,cluster-random,1
53,0.3086819366726584,0.33094181654766286,catELMo,random,43,1.0,cluster-random,1
54,0.30751896570389925,0.32970656114396224,catELMo,random,43,1.0,cluster-random,1
55,0.3059724004192691,0.32649432202239,catELMo,random,43,1.0,cluster-random,1
56,0.3061886089023964,0.32779643733890534,catELMo,random,43,1.0,cluster-random,1
57,0.30317306193926374,0.32443677664081244,catELMo,random,43,1.0,cluster-random,1
58,0.3027151936290444,0.3294041295070647,catELMo,random,43,1.0,cluster-random,1
59,0.30146608035796585,0.3233031108401119,catELMo,random,43,1.0,cluster-random,1
60,0.2994258597047943,0.3254340257385285,catELMo,random,43,1.0,cluster-random,1
61,0.29887754843176395,0.3219248568592983,catELMo,random,43,1.0,cluster-random,1
62,0.29765445529163254,0.3227385902776305,catELMo,random,43,1.0,cluster-random,1
63,0.29716166226952234,0.3277473453916434,catELMo,random,43,1.0,cluster-random,1
64,0.29723076179569824,0.3246054150495354,catELMo,random,43,1.0,cluster-random,1
65,0.29467602483994365,0.32249162078628907,catELMo,random,43,1.0,cluster-random,1
66,0.29237199353184845,0.3190932997869584,catELMo,random,43,1.0,cluster-random,1
67,0.2932404250429453,0.32034496840032595,catELMo,random,43,1.0,cluster-random,1
68,0.2908574963934161,0.3200403092667528,catELMo,random,43,1.0,cluster-random,1
69,0.2901863847209108,0.3185290505372407,catELMo,random,43,1.0,cluster-random,1
70,0.28954893446290103,0.31649535454082955,catELMo,random,43,1.0,cluster-random,1
71,0.2880034075430924,0.3207658086934242,catELMo,random,43,1.0,cluster-random,1
72,0.2878636233346583,0.3155060050788112,catELMo,random,43,1.0,cluster-random,1
73,0.28755031695185684,0.3192918614620298,catELMo,random,43,1.0,cluster-random,1
74,0.2867338760473279,0.3186453805680643,catELMo,random,43,1.0,cluster-random,1
75,0.2847584294910808,0.3149803895167244,catELMo,random,43,1.0,cluster-random,1
76,0.28483775337983525,0.3262658548448976,catELMo,random,43,1.0,cluster-random,1
77,0.2826678164878794,0.3234931453072197,catELMo,random,43,1.0,cluster-random,1
78,0.2829331683684409,0.32024083148290267,catELMo,random,43,1.0,cluster-random,1
79,0.2825514916036738,0.3143493027149362,catELMo,random,43,1.0,cluster-random,1
80,0.28130936915925925,0.3185998965370611,catELMo,random,43,1.0,cluster-random,1
81,0.280240775983074,0.3133841970963635,catELMo,random,43,1.0,cluster-random,1
82,0.27848104720807065,0.3149656572978569,catELMo,random,43,1.0,cluster-random,1
83,0.2770703370034012,0.312101439469149,catELMo,random,43,1.0,cluster-random,1
84,0.2783337077226456,0.3155544894913088,catELMo,random,43,1.0,cluster-random,1
85,0.27726046089866296,0.31538211798316257,catELMo,random,43,1.0,cluster-random,1
86,0.2763597192067884,0.31157204595080396,catELMo,random,43,1.0,cluster-random,1
87,0.27566999316178886,0.31201851861406665,catELMo,random,43,1.0,cluster-random,1
88,0.2742591353011391,0.308342282675012,catELMo,random,43,1.0,cluster-random,1
89,0.2732805647020962,0.3119894216994008,catELMo,random,43,1.0,cluster-random,1
90,0.2736884219433973,0.314980863772364,catELMo,random,43,1.0,cluster-random,1
91,0.2717840633204762,0.31162152790480874,catELMo,random,43,1.0,cluster-random,1
92,0.2720461908507928,0.314432696874507,catELMo,random,43,1.0,cluster-random,1
93,0.2702854100609024,0.31244291686191195,catELMo,random,43,1.0,cluster-random,1
94,0.2699481805493419,0.30644939915646435,catELMo,random,43,1.0,cluster-random,1
95,0.2705240571328571,0.31373627590321534,catELMo,random,43,1.0,cluster-random,1
96,0.2685932598506008,0.3163643703277516,catELMo,random,43,1.0,cluster-random,1
97,0.2675798982281708,0.30853627760888813,catELMo,random,43,1.0,cluster-random,1
98,0.26724108285787807,0.30849420964347835,catELMo,random,43,1.0,cluster-random,1
99,0.26565821778674364,0.3110480355717759,catELMo,random,43,1.0,cluster-random,1
100,0.26612789888441285,0.3189487751511394,catELMo,random,43,1.0,cluster-random,1
101,0.26458765971758025,0.3100471659531857,catELMo,random,43,1.0,cluster-random,1
102,0.26354281080546504,0.30652131646043346,catELMo,random,43,1.0,cluster-random,1
103,0.26386944424983183,0.30850653002860223,catELMo,random,43,1.0,cluster-random,1
104,0.2616790889446061,0.31236680851897164,catELMo,random,43,1.0,cluster-random,1
105,0.2627149831256317,0.30524448486627287,catELMo,random,43,1.0,cluster-random,1
106,0.26071105964540775,0.3156717736310479,catELMo,random,43,1.0,cluster-random,1
107,0.26017377249517537,0.302786199081779,catELMo,random,43,1.0,cluster-random,1
108,0.2596572428686091,0.3059778931086165,catELMo,random,43,1.0,cluster-random,1
109,0.2579335280692899,0.3068552058523662,catELMo,random,43,1.0,cluster-random,1
110,0.25850109873248667,0.3085192632282293,catELMo,random,43,1.0,cluster-random,1
111,0.25881340167963474,0.30620084297735983,catELMo,random,43,1.0,cluster-random,1
112,0.2574152174400035,0.3133094821128839,catELMo,random,43,1.0,cluster-random,1
113,0.2563449842563388,0.3071230226164336,catELMo,random,43,1.0,cluster-random,1
114,0.257747655059912,0.30614643792207874,catELMo,random,43,1.0,cluster-random,1
115,0.254742089986844,0.31001052112635175,catELMo,random,43,1.0,cluster-random,1
116,0.2537411205997394,0.30242629986416075,catELMo,random,43,1.0,cluster-random,1
117,0.2533453063373165,0.3052964723995291,catELMo,random,43,1.0,cluster-random,1
118,0.2539794974533546,0.3077251722249313,catELMo,random,43,1.0,cluster-random,1
119,0.2534741273759341,0.3060902714764077,catELMo,random,43,1.0,cluster-random,1
120,0.25268648141262107,0.299135242825791,catELMo,random,43,1.0,cluster-random,1
121,0.25248338989143027,0.3072953388025987,catELMo,random,43,1.0,cluster-random,1
122,0.25311119844834773,0.30501462675810787,catELMo,random,43,1.0,cluster-random,1
123,0.2522118766257579,0.3048628580768398,catELMo,random,43,1.0,cluster-random,1
124,0.25077409247385035,0.3051345540922804,catELMo,random,43,1.0,cluster-random,1
125,0.25148764854424055,0.30588156241664516,catELMo,random,43,1.0,cluster-random,1
126,0.249806201102415,0.3053830369830772,catELMo,random,43,1.0,cluster-random,1
127,0.24856152240151055,0.30367699742545673,catELMo,random,43,1.0,cluster-random,1
128,0.24953641881581548,0.29940792440642944,catELMo,random,43,1.0,cluster-random,1
129,0.24682457520241213,0.30094268186420886,catELMo,random,43,1.0,cluster-random,1
130,0.24761363232988018,0.30633048644975186,catELMo,random,43,1.0,cluster-random,1
131,0.24736168848341322,0.30186938691037896,catELMo,random,43,1.0,cluster-random,1
132,0.24756419246826067,0.3019081004649062,catELMo,random,43,1.0,cluster-random,1
133,0.24612250022865237,0.30264061260862124,catELMo,random,43,1.0,cluster-random,1
134,0.2450004240598651,0.3058526457699581,catELMo,random,43,1.0,cluster-random,1
135,0.2440052845501259,0.3046201668211899,catELMo,random,43,1.0,cluster-random,1
136,0.24482400911199062,0.302228278547251,catELMo,random,43,1.0,cluster-random,1
137,0.24444255927397596,0.3019920556124367,catELMo,random,43,1.0,cluster-random,1
138,0.24344675174451846,0.30497639746493305,catELMo,random,43,1.0,cluster-random,1
139,0.24230970106700955,0.3053677589077487,catELMo,random,43,1.0,cluster-random,1
140,0.243576630677963,0.30141181539463047,catELMo,random,43,1.0,cluster-random,1
141,0.24244315392804935,0.3006026528076919,catELMo,random,43,1.0,cluster-random,1
142,0.24233827351032516,0.30974681483030886,catELMo,random,43,1.0,cluster-random,1
143,0.24121595856883998,0.3000947874695811,catELMo,random,43,1.0,cluster-random,1
144,0.241697464355238,0.3014473112867423,catELMo,random,43,1.0,cluster-random,1
145,0.2398558512052767,0.30635718910834486,catELMo,random,43,1.0,cluster-random,1
146,0.23920060062476864,0.3057664850022285,catELMo,random,43,1.0,cluster-random,1
147,0.2384850095533262,0.2999056018850147,catELMo,random,43,1.0,cluster-random,1
148,0.23968087903025032,0.3007598522603375,catELMo,random,43,1.0,cluster-random,1
149,0.23742768204691672,0.30155455361460204,catELMo,random,43,1.0,cluster-random,1
150,0.23819714103655523,0.29981759456161516,catELMo,random,43,1.0,cluster-random,1
