epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5567700716655105,0.5208321595598243,catELMo,random,45,1.0,random,1
1,0.5132392334039924,0.4951796215562283,catELMo,random,45,1.0,random,1
2,0.4907580641236746,0.4722456385429132,catELMo,random,45,1.0,random,1
3,0.4712465245485975,0.45343915021899817,catELMo,random,45,1.0,random,1
4,0.45693468484448585,0.4469667745353748,catELMo,random,45,1.0,random,1
5,0.4438517083364711,0.4286435950803715,catELMo,random,45,1.0,random,1
6,0.4336336902452089,0.46269614754316785,catELMo,random,45,1.0,random,1
7,0.42300194124677826,0.42040215032626466,catELMo,random,45,1.0,random,1
8,0.4154797411970002,0.4048707580711438,catELMo,random,45,1.0,random,1
9,0.4086177493368963,0.39559577512798705,catELMo,random,45,1.0,random,1
10,0.4021384884992766,0.3941820787616603,catELMo,random,45,1.0,random,1
11,0.3972840247647615,0.3928767941796846,catELMo,random,45,1.0,random,1
12,0.3911741655095743,0.391813915280778,catELMo,random,45,1.0,random,1
13,0.3874214004862834,0.385615405421829,catELMo,random,45,1.0,random,1
14,0.382117898523128,0.3809562324372477,catELMo,random,45,1.0,random,1
15,0.37960604795830527,0.3766228909899973,catELMo,random,45,1.0,random,1
16,0.3773794194550541,0.37772449516022255,catELMo,random,45,1.0,random,1
17,0.3724109157538447,0.3799151154596266,catELMo,random,45,1.0,random,1
18,0.369683657957014,0.3733744148209534,catELMo,random,45,1.0,random,1
19,0.3675311519565036,0.37076452307778396,catELMo,random,45,1.0,random,1
20,0.3640405701184649,0.3620309615442144,catELMo,random,45,1.0,random,1
21,0.3620692316154478,0.38009632044392605,catELMo,random,45,1.0,random,1
22,0.359003736357339,0.36102566790180424,catELMo,random,45,1.0,random,1
23,0.35644283317196057,0.3565930000275732,catELMo,random,45,1.0,random,1
24,0.35449125311510865,0.35608511344750055,catELMo,random,45,1.0,random,1
25,0.35149464353577015,0.35595840431244136,catELMo,random,45,1.0,random,1
26,0.3497037293047883,0.3518271641661031,catELMo,random,45,1.0,random,1
27,0.34707160565329725,0.3508550034074067,catELMo,random,45,1.0,random,1
28,0.3462261819392588,0.34843038796539144,catELMo,random,45,1.0,random,1
29,0.34303799448355815,0.34807934877544755,catELMo,random,45,1.0,random,1
30,0.3420723223207665,0.3482402560077733,catELMo,random,45,1.0,random,1
31,0.34020618552297616,0.3443331744868449,catELMo,random,45,1.0,random,1
32,0.33758942611872783,0.3448194004854487,catELMo,random,45,1.0,random,1
33,0.33649633572549587,0.34702678439562623,catELMo,random,45,1.0,random,1
34,0.33362790664748565,0.3422921840563242,catELMo,random,45,1.0,random,1
35,0.3324858584687796,0.34014427999020475,catELMo,random,45,1.0,random,1
36,0.3315997066055023,0.34308183435340567,catELMo,random,45,1.0,random,1
37,0.32973316993454804,0.3403948553986492,catELMo,random,45,1.0,random,1
38,0.32759368208262424,0.3422374882318989,catELMo,random,45,1.0,random,1
39,0.32758216791224376,0.3491849084182767,catELMo,random,45,1.0,random,1
40,0.32636756121844374,0.33720123335240426,catELMo,random,45,1.0,random,1
41,0.3233547716407304,0.3598261982963699,catELMo,random,45,1.0,random,1
42,0.32233681034727407,0.33392290560723664,catELMo,random,45,1.0,random,1
43,0.32094884972395654,0.3376241824680664,catELMo,random,45,1.0,random,1
44,0.3182045196949405,0.3339975238998683,catELMo,random,45,1.0,random,1
45,0.3178134423208964,0.3336932784872479,catELMo,random,45,1.0,random,1
46,0.3180552211866987,0.33557598917594844,catELMo,random,45,1.0,random,1
47,0.31454015164183363,0.3305966024433373,catELMo,random,45,1.0,random,1
48,0.3159016626867258,0.3402967586400017,catELMo,random,45,1.0,random,1
49,0.3130131483531846,0.32910114581011457,catELMo,random,45,1.0,random,1
50,0.31151710907371727,0.3279397393133704,catELMo,random,45,1.0,random,1
51,0.31049481107989596,0.3308869442126785,catELMo,random,45,1.0,random,1
52,0.3096267397859336,0.3367003011910112,catELMo,random,45,1.0,random,1
53,0.30911015079095694,0.32412663887656784,catELMo,random,45,1.0,random,1
54,0.3064664279725,0.3305411784816576,catELMo,random,45,1.0,random,1
55,0.305174965753107,0.3272497275574377,catELMo,random,45,1.0,random,1
56,0.30445719929233267,0.3248722097743656,catELMo,random,45,1.0,random,1
57,0.3029216711821418,0.3275717956255607,catELMo,random,45,1.0,random,1
58,0.30214957402366854,0.32714574863913554,catELMo,random,45,1.0,random,1
59,0.30111093843641784,0.32832989608102586,catELMo,random,45,1.0,random,1
60,0.2991342623666256,0.32530169593091357,catELMo,random,45,1.0,random,1
61,0.29788918524954316,0.31926733240858324,catELMo,random,45,1.0,random,1
62,0.298413105760641,0.32777279222648814,catELMo,random,45,1.0,random,1
63,0.2966058796780209,0.3222785925975437,catELMo,random,45,1.0,random,1
64,0.29544979196156934,0.3200478027695979,catELMo,random,45,1.0,random,1
65,0.29383451422225676,0.31998242124990245,catELMo,random,45,1.0,random,1
66,0.29267450151795305,0.3259096845980113,catELMo,random,45,1.0,random,1
67,0.29335913230269095,0.3126826732028331,catELMo,random,45,1.0,random,1
68,0.2904546911003015,0.3278070048567484,catELMo,random,45,1.0,random,1
69,0.2909725901566892,0.32448775993725204,catELMo,random,45,1.0,random,1
70,0.2893062290580771,0.3181329154567437,catELMo,random,45,1.0,random,1
71,0.28898590347471587,0.3144413847214708,catELMo,random,45,1.0,random,1
72,0.28736541420884865,0.322049890193913,catELMo,random,45,1.0,random,1
73,0.2869702347271696,0.31787176847005905,catELMo,random,45,1.0,random,1
74,0.28555331023826314,0.31725563618333275,catELMo,random,45,1.0,random,1
75,0.2843717399092258,0.3127797044871683,catELMo,random,45,1.0,random,1
76,0.28440074641295454,0.3166732416416793,catELMo,random,45,1.0,random,1
77,0.283028087569794,0.31027167350951546,catELMo,random,45,1.0,random,1
78,0.28405150343295993,0.3240788609024127,catELMo,random,45,1.0,random,1
79,0.2806710758513831,0.31372910421603195,catELMo,random,45,1.0,random,1
80,0.28150552606640256,0.3162251992350513,catELMo,random,45,1.0,random,1
81,0.28050139377134403,0.3180787605951937,catELMo,random,45,1.0,random,1
82,0.27919423457908277,0.31547555292275026,catELMo,random,45,1.0,random,1
83,0.27844583227862546,0.30681665826502413,catELMo,random,45,1.0,random,1
84,0.2768643548414872,0.3167426914124433,catELMo,random,45,1.0,random,1
85,0.27576670950298554,0.3126650827163746,catELMo,random,45,1.0,random,1
86,0.27521318631800634,0.3094919073070607,catELMo,random,45,1.0,random,1
87,0.2755621478644245,0.30933023077846294,catELMo,random,45,1.0,random,1
88,0.27274432060373455,0.31176817529519685,catELMo,random,45,1.0,random,1
89,0.2723676662294474,0.3112925584688966,catELMo,random,45,1.0,random,1
90,0.2735594212779165,0.31040058141176685,catELMo,random,45,1.0,random,1
91,0.27256815708145665,0.3097316801192875,catELMo,random,45,1.0,random,1
