epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5536224092466504,0.5174655687743924,catELMo,random,46,1.0,random,1
1,0.5144730825218419,0.4933268251600258,catELMo,random,46,1.0,random,1
2,0.49337014169900456,0.4769631047707479,catELMo,random,46,1.0,random,1
3,0.4731086505436665,0.46196489895906484,catELMo,random,46,1.0,random,1
4,0.45677928415579366,0.43814206325254373,catELMo,random,46,1.0,random,1
5,0.4435069582380594,0.4334734529697628,catELMo,random,46,1.0,random,1
6,0.43253573166266074,0.41581072477041536,catELMo,random,46,1.0,random,1
7,0.42328894922085,0.410376933276775,catELMo,random,46,1.0,random,1
8,0.4161563743379469,0.39759139418800665,catELMo,random,46,1.0,random,1
9,0.40939626486426,0.3968144159275593,catELMo,random,46,1.0,random,1
10,0.40276315713538574,0.40022148683336267,catELMo,random,46,1.0,random,1
11,0.3975098104990473,0.3871406494048798,catELMo,random,46,1.0,random,1
12,0.3918536095475375,0.37923600625149445,catELMo,random,46,1.0,random,1
13,0.38828419161874506,0.3781967714952283,catELMo,random,46,1.0,random,1
14,0.3859217877227423,0.3750952566448815,catELMo,random,46,1.0,random,1
15,0.38091118935799656,0.38526247845883715,catELMo,random,46,1.0,random,1
16,0.3779915809086239,0.37126351889905956,catELMo,random,46,1.0,random,1
17,0.37530077876412227,0.366173466577276,catELMo,random,46,1.0,random,1
18,0.37203651417167133,0.3632103191353938,catELMo,random,46,1.0,random,1
19,0.3682036756176562,0.3656252428326158,catELMo,random,46,1.0,random,1
20,0.36482603268810376,0.3585324419656846,catELMo,random,46,1.0,random,1
21,0.36335024840558244,0.35910684689224415,catELMo,random,46,1.0,random,1
22,0.36086167456074864,0.3734871442231241,catELMo,random,46,1.0,random,1
23,0.3582162025283896,0.3608977052277463,catELMo,random,46,1.0,random,1
24,0.35539226938246643,0.3613728938224509,catELMo,random,46,1.0,random,1
25,0.3528651184344051,0.3505881072682573,catELMo,random,46,1.0,random,1
26,0.3516179849662354,0.3487053117607143,catELMo,random,46,1.0,random,1
27,0.34875083044928384,0.3469845434461185,catELMo,random,46,1.0,random,1
28,0.3471838158959402,0.3588587209749339,catELMo,random,46,1.0,random,1
29,0.3454472183039155,0.3490699575206229,catELMo,random,46,1.0,random,1
30,0.3433561393882337,0.3444428226745733,catELMo,random,46,1.0,random,1
31,0.341364731953453,0.34004464395234674,catELMo,random,46,1.0,random,1
32,0.33889220839737944,0.34027890313129106,catELMo,random,46,1.0,random,1
33,0.3391052114872204,0.3402284450565476,catELMo,random,46,1.0,random,1
34,0.3353264035087329,0.33971033366236764,catELMo,random,46,1.0,random,1
35,0.33417235028873565,0.33506758582775287,catELMo,random,46,1.0,random,1
36,0.3321398479025084,0.3350211681872526,catELMo,random,46,1.0,random,1
37,0.3315541728527711,0.33638906133810154,catELMo,random,46,1.0,random,1
38,0.32995882078425753,0.3371208010762986,catELMo,random,46,1.0,random,1
39,0.3281268399061894,0.3346602632874653,catELMo,random,46,1.0,random,1
40,0.3270681184163241,0.33114560189646863,catELMo,random,46,1.0,random,1
41,0.3244172154151915,0.32828422602671026,catELMo,random,46,1.0,random,1
42,0.32205755890686316,0.3284792999881818,catELMo,random,46,1.0,random,1
43,0.3222590919017372,0.32989630086223987,catELMo,random,46,1.0,random,1
44,0.31948004453817563,0.33148338915551634,catELMo,random,46,1.0,random,1
45,0.3188921990586324,0.3287761668804601,catELMo,random,46,1.0,random,1
46,0.3173204762150111,0.33136571167007167,catELMo,random,46,1.0,random,1
47,0.31680573277489615,0.3250926585700292,catELMo,random,46,1.0,random,1
48,0.31515176499243625,0.3287979151280163,catELMo,random,46,1.0,random,1
49,0.31456222239333675,0.32454252882275175,catELMo,random,46,1.0,random,1
50,0.3131933475874116,0.32789421450703854,catELMo,random,46,1.0,random,1
51,0.31078457734955695,0.32147056928977713,catELMo,random,46,1.0,random,1
52,0.3107945034789082,0.32687674289886903,catELMo,random,46,1.0,random,1
53,0.3083263450962766,0.32468892736294075,catELMo,random,46,1.0,random,1
54,0.3078238737003967,0.3207317041678258,catELMo,random,46,1.0,random,1
55,0.3051850347780511,0.32629537425941785,catELMo,random,46,1.0,random,1
