epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5548896999138206,0.5159202129919029,catELMo,random,42,1.0,cluster-cluster,1
1,0.5134738426285755,0.4922769555541,catELMo,random,42,1.0,cluster-cluster,1
2,0.49307773185598686,0.47485799626093955,catELMo,random,42,1.0,cluster-cluster,1
3,0.4720749876516796,0.47256193872238367,catELMo,random,42,1.0,cluster-cluster,1
4,0.45430116697345974,0.4533212667497256,catELMo,random,42,1.0,cluster-cluster,1
5,0.44168856950885976,0.4334221739870008,catELMo,random,42,1.0,cluster-cluster,1
6,0.4308715638208978,0.4328398593159687,catELMo,random,42,1.0,cluster-cluster,1
7,0.4211793868461218,0.4072408653622811,catELMo,random,42,1.0,cluster-cluster,1
8,0.4140076606217675,0.40162698556932724,catELMo,random,42,1.0,cluster-cluster,1
9,0.4072879990210123,0.39564481475200164,catELMo,random,42,1.0,cluster-cluster,1
10,0.40211288431334974,0.39124138327018604,catELMo,random,42,1.0,cluster-cluster,1
11,0.3965307931779231,0.3900874378924459,catELMo,random,42,1.0,cluster-cluster,1
12,0.39136599041791426,0.3980091985009779,catELMo,random,42,1.0,cluster-cluster,1
13,0.3878579923011277,0.38230214164130993,catELMo,random,42,1.0,cluster-cluster,1
14,0.3837260208969511,0.3765881226155257,catELMo,random,42,1.0,cluster-cluster,1
15,0.37980380964668203,0.37960942204726406,catELMo,random,42,1.0,cluster-cluster,1
16,0.37683778632775455,0.3852332904099832,catELMo,random,42,1.0,cluster-cluster,1
17,0.3740248247391339,0.37025328339186764,catELMo,random,42,1.0,cluster-cluster,1
18,0.3707063464869968,0.36812259823494886,catELMo,random,42,1.0,cluster-cluster,1
19,0.3685637243747331,0.3705678419403064,catELMo,random,42,1.0,cluster-cluster,1
20,0.36469024616082624,0.36156085208303596,catELMo,random,42,1.0,cluster-cluster,1
21,0.36195553997702606,0.36041527169852705,catELMo,random,42,1.0,cluster-cluster,1
22,0.3600770913929832,0.36207767450597395,catELMo,random,42,1.0,cluster-cluster,1
23,0.3560865147705634,0.36100843651091763,catELMo,random,42,1.0,cluster-cluster,1
24,0.35502412316432974,0.3578009817690746,catELMo,random,42,1.0,cluster-cluster,1
25,0.35295161914531525,0.3706623331282885,catELMo,random,42,1.0,cluster-cluster,1
26,0.3497824411011592,0.3524620405366374,catELMo,random,42,1.0,cluster-cluster,1
27,0.3477771946604574,0.35272223196532904,catELMo,random,42,1.0,cluster-cluster,1
28,0.3475334109560197,0.3546505639972371,catELMo,random,42,1.0,cluster-cluster,1
29,0.3441672936382301,0.3518002542571363,catELMo,random,42,1.0,cluster-cluster,1
30,0.3428990105924811,0.35204391133228463,catELMo,random,42,1.0,cluster-cluster,1
31,0.34009669340210197,0.34744595292135955,catELMo,random,42,1.0,cluster-cluster,1
32,0.33816473294253974,0.3447387635268289,catELMo,random,42,1.0,cluster-cluster,1
33,0.3381769550290931,0.3434354154029333,catELMo,random,42,1.0,cluster-cluster,1
34,0.33634980027757666,0.3460826468968867,catELMo,random,42,1.0,cluster-cluster,1
35,0.33516503520660046,0.345540999944029,catELMo,random,42,1.0,cluster-cluster,1
36,0.33177030039223887,0.3443623210439026,catELMo,random,42,1.0,cluster-cluster,1
37,0.3316778342649307,0.3416199157098537,catELMo,random,42,1.0,cluster-cluster,1
38,0.32904766574552824,0.3445256076181021,catELMo,random,42,1.0,cluster-cluster,1
39,0.32874529629104343,0.33665059544579107,catELMo,random,42,1.0,cluster-cluster,1
40,0.32486905329410315,0.33681892499611393,catELMo,random,42,1.0,cluster-cluster,1
41,0.3248781533666345,0.3394044119588266,catELMo,random,42,1.0,cluster-cluster,1
42,0.3241438627213862,0.3347908938945788,catELMo,random,42,1.0,cluster-cluster,1
