epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.57659765243522,0.5366917705535889,catELMo,random,43,1.0,cluster-random,0.3
1,0.5280107570361311,0.5179660895135667,catELMo,random,43,1.0,cluster-random,0.3
2,0.5125562361249526,0.5099542567465041,catELMo,random,43,1.0,cluster-random,0.3
3,0.5013310024167669,0.5047142646047804,catELMo,random,43,1.0,cluster-random,0.3
4,0.49479751608705874,0.499196212026808,catELMo,random,43,1.0,cluster-random,0.3
5,0.48559043335545826,0.4899454630745782,catELMo,random,43,1.0,cluster-random,0.3
6,0.4772580693029392,0.48778476423687406,catELMo,random,43,1.0,cluster-random,0.3
7,0.47204436679069606,0.48203246156374613,catELMo,random,43,1.0,cluster-random,0.3
8,0.46509824506818814,0.4773752595318688,catELMo,random,43,1.0,cluster-random,0.3
9,0.45962494122200376,0.46950138198004826,catELMo,random,43,1.0,cluster-random,0.3
10,0.44821396970888383,0.4586270576053196,catELMo,random,43,1.0,cluster-random,0.3
11,0.4434371068252345,0.47316075298521254,catELMo,random,43,1.0,cluster-random,0.3
12,0.4393873181718361,0.4522291146384345,catELMo,random,43,1.0,cluster-random,0.3
13,0.4318999056398849,0.46368577943907846,catELMo,random,43,1.0,cluster-random,0.3
14,0.4257359289916864,0.4644542389445835,catELMo,random,43,1.0,cluster-random,0.3
15,0.41968371566690477,0.44529148870044283,catELMo,random,43,1.0,cluster-random,0.3
16,0.4165234455115025,0.43778593725628323,catELMo,random,43,1.0,cluster-random,0.3
17,0.41082178960946975,0.43895953999625315,catELMo,random,43,1.0,cluster-random,0.3
18,0.4049661575639678,0.44041715966330636,catELMo,random,43,1.0,cluster-random,0.3
19,0.4022302556440006,0.4309896032015483,catELMo,random,43,1.0,cluster-random,0.3
20,0.3974403286407369,0.4308249666955736,catELMo,random,43,1.0,cluster-random,0.3
21,0.396103165887382,0.4217595130867428,catELMo,random,43,1.0,cluster-random,0.3
22,0.3916830920174356,0.42214129421446056,catELMo,random,43,1.0,cluster-random,0.3
23,0.3896930387534878,0.4166121408674452,catELMo,random,43,1.0,cluster-random,0.3
24,0.3832112787858547,0.41880246771706475,catELMo,random,43,1.0,cluster-random,0.3
25,0.3808644337138643,0.41674535645378963,catELMo,random,43,1.0,cluster-random,0.3
26,0.3784129865770342,0.41160799741744997,catELMo,random,43,1.0,cluster-random,0.3
27,0.37650252991375954,0.4172127527660794,catELMo,random,43,1.0,cluster-random,0.3
28,0.373094494276311,0.41130659540494285,catELMo,random,43,1.0,cluster-random,0.3
29,0.367371919100155,0.41907275014453466,catELMo,random,43,1.0,cluster-random,0.3
30,0.3651981366487178,0.4180216895209418,catELMo,random,43,1.0,cluster-random,0.3
31,0.36234770367690355,0.41737892601225113,catELMo,random,43,1.0,cluster-random,0.3
32,0.36014634806484885,0.40591277480125426,catELMo,random,43,1.0,cluster-random,0.3
33,0.35901162987990615,0.4193195822503832,catELMo,random,43,1.0,cluster-random,0.3
34,0.3576285969319489,0.40709693166944716,catELMo,random,43,1.0,cluster-random,0.3
35,0.3518570087253949,0.41100539922714235,catELMo,random,43,1.0,cluster-random,0.3
36,0.3479105376605182,0.40774325211842855,catELMo,random,43,1.0,cluster-random,0.3
37,0.3476112590569468,0.4009875657823351,catELMo,random,43,1.0,cluster-random,0.3
38,0.34649846615908125,0.40706315755844114,catELMo,random,43,1.0,cluster-random,0.3
39,0.3431502018442891,0.4066893373595344,catELMo,random,43,1.0,cluster-random,0.3
40,0.34088819520532626,0.4210421191321479,catELMo,random,43,1.0,cluster-random,0.3
41,0.3396151920539411,0.4051951789855957,catELMo,random,43,1.0,cluster-random,0.3
42,0.3355649622642934,0.40839372396469115,catELMo,random,43,1.0,cluster-random,0.3
43,0.33551287929875123,0.4033096138636271,catELMo,random,43,1.0,cluster-random,0.3
44,0.33479920529165264,0.4072264288531409,catELMo,random,43,1.0,cluster-random,0.3
45,0.3294388163756751,0.3996880144543118,catELMo,random,43,1.0,cluster-random,0.3
46,0.32979422276194675,0.4007312133577135,catELMo,random,43,1.0,cluster-random,0.3
47,0.32676147591417276,0.40090141667260065,catELMo,random,43,1.0,cluster-random,0.3
48,0.3270417584171871,0.40710410330030655,catELMo,random,43,1.0,cluster-random,0.3
49,0.325250749549996,0.398757776816686,catELMo,random,43,1.0,cluster-random,0.3
50,0.32069469054148864,0.4300846611128913,catELMo,random,43,1.0,cluster-random,0.3
51,0.3170908623450875,0.3990601230992211,catELMo,random,43,1.0,cluster-random,0.3
52,0.31766602675571187,0.39524734603034123,catELMo,random,43,1.0,cluster-random,0.3
53,0.3130170315575989,0.4005179879400465,catELMo,random,43,1.0,cluster-random,0.3
54,0.31505514258359757,0.4027140310075548,catELMo,random,43,1.0,cluster-random,0.3
55,0.31014209807704474,0.4073399763637119,catELMo,random,43,1.0,cluster-random,0.3
56,0.31125863063631976,0.4207611502541436,catELMo,random,43,1.0,cluster-random,0.3
57,0.30872848498227934,0.41297169340981377,catELMo,random,43,1.0,cluster-random,0.3
58,0.3092704857686881,0.39473164280255635,catELMo,random,43,1.0,cluster-random,0.3
59,0.3043828071034985,0.4063114147716098,catELMo,random,43,1.0,cluster-random,0.3
60,0.30144031503307195,0.3992996883392334,catELMo,random,43,1.0,cluster-random,0.3
61,0.3047562769850519,0.4052456720670064,catELMo,random,43,1.0,cluster-random,0.3
62,0.30075987474925775,0.4166057462162442,catELMo,random,43,1.0,cluster-random,0.3
63,0.2963939832651418,0.4053333565923903,catELMo,random,43,1.0,cluster-random,0.3
64,0.2964921932903352,0.4021025723881192,catELMo,random,43,1.0,cluster-random,0.3
65,0.29442002846524445,0.40136321200264824,catELMo,random,43,1.0,cluster-random,0.3
66,0.2920974736451428,0.40689982692400617,catELMo,random,43,1.0,cluster-random,0.3
67,0.2921018995670714,0.4147517838742998,catELMo,random,43,1.0,cluster-random,0.3
68,0.289359388461248,0.39954267448849146,catELMo,random,43,1.0,cluster-random,0.3
69,0.28883277288332204,0.4057987011803521,catELMo,random,43,1.0,cluster-random,0.3
70,0.28737978631294536,0.40570472849739925,catELMo,random,43,1.0,cluster-random,0.3
71,0.28504451271914516,0.40119740631845263,catELMo,random,43,1.0,cluster-random,0.3
72,0.2835727404095722,0.40879833512836034,catELMo,random,43,1.0,cluster-random,0.3
73,0.28402089973554623,0.40668165312872995,catELMo,random,43,1.0,cluster-random,0.3
74,0.2800762231680278,0.42266587045457626,catELMo,random,43,1.0,cluster-random,0.3
75,0.2806526394024319,0.40065881464216446,catELMo,random,43,1.0,cluster-random,0.3
76,0.2799595182772641,0.4096461486816406,catELMo,random,43,1.0,cluster-random,0.3
77,0.2770890632673301,0.4081177239947849,catELMo,random,43,1.0,cluster-random,0.3
78,0.2742861858809584,0.41530048330624897,catELMo,random,43,1.0,cluster-random,0.3
79,0.27524659064183077,0.41085966534084745,catELMo,random,43,1.0,cluster-random,0.3
80,0.2730822096059834,0.4076784661081102,catELMo,random,43,1.0,cluster-random,0.3
81,0.2737822792913869,0.40740134557088215,catELMo,random,43,1.0,cluster-random,0.3
82,0.27033760072357044,0.4066310820314619,catELMo,random,43,1.0,cluster-random,0.3
83,0.2660837217195579,0.40643878976504005,catELMo,random,43,1.0,cluster-random,0.3
84,0.26615560113966696,0.40411318209436203,catELMo,random,43,1.0,cluster-random,0.3
85,0.26631158293033397,0.40645608769522773,catELMo,random,43,1.0,cluster-random,0.3
86,0.26971866999219163,0.4112253122859531,catELMo,random,43,1.0,cluster-random,0.3
87,0.27017372016424296,0.4257945828967624,catELMo,random,43,1.0,cluster-random,0.3
88,0.26529030881000387,0.41495798614290025,catELMo,random,43,1.0,cluster-random,0.3
