epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.6643603217941427,0.6804351480658308,catELMo,random,44,1.0,cluster-cluster,0.03
1,0.5950485423590426,0.6643189502889038,catELMo,random,44,1.0,cluster-cluster,0.03
2,0.5650171442442755,0.6395661218701509,catELMo,random,44,1.0,cluster-cluster,0.03
3,0.5356273101882192,0.6111718935217603,catELMo,random,44,1.0,cluster-cluster,0.03
4,0.5223132691257443,0.5826888747974102,catELMo,random,44,1.0,cluster-cluster,0.03
5,0.5096423677722144,0.5693929172208361,catELMo,random,44,1.0,cluster-cluster,0.03
6,0.4964388332655233,0.5570592410122047,catELMo,random,44,1.0,cluster-cluster,0.03
7,0.48553022868605106,0.5344852699100184,catELMo,random,44,1.0,cluster-cluster,0.03
8,0.471361002340509,0.5288177309059451,catELMo,random,44,1.0,cluster-cluster,0.03
9,0.4634349459239888,0.5248871153638627,catELMo,random,44,1.0,cluster-cluster,0.03
10,0.45216492375538864,0.5191392715065076,catELMo,random,44,1.0,cluster-cluster,0.03
11,0.4480094375545735,0.5207048378693221,catELMo,random,44,1.0,cluster-cluster,0.03
12,0.4436702323796602,0.5246684530528575,catELMo,random,44,1.0,cluster-cluster,0.03
13,0.43355199688420354,0.5160084473871372,catELMo,random,44,1.0,cluster-cluster,0.03
14,0.43127256851381857,0.5152361996891268,catELMo,random,44,1.0,cluster-cluster,0.03
15,0.4154981436250606,0.5210696282363584,catELMo,random,44,1.0,cluster-cluster,0.03
16,0.41698316228398025,0.5192323420882805,catELMo,random,44,1.0,cluster-cluster,0.03
17,0.4138899659058383,0.5124325953356668,catELMo,random,44,1.0,cluster-cluster,0.03
18,0.4015110230346452,0.51159092740436,catELMo,random,44,1.0,cluster-cluster,0.03
19,0.3914026618003845,0.5109855651938311,catELMo,random,44,1.0,cluster-cluster,0.03
20,0.38461362422962336,0.5175021082432093,catELMo,random,44,1.0,cluster-cluster,0.03
21,0.3790500208973636,0.5228160555119147,catELMo,random,44,1.0,cluster-cluster,0.03
22,0.36833419960931907,0.5347875055130196,catELMo,random,44,1.0,cluster-cluster,0.03
23,0.3648797273635864,0.5289945944967661,catELMo,random,44,1.0,cluster-cluster,0.03
24,0.36159955059347093,0.5366450174969878,catELMo,random,44,1.0,cluster-cluster,0.03
25,0.3609444892307054,0.5261585973798607,catELMo,random,44,1.0,cluster-cluster,0.03
26,0.3554427109301463,0.5265409915375991,catELMo,random,44,1.0,cluster-cluster,0.03
27,0.3437396924557,0.5368824147200568,catELMo,random,44,1.0,cluster-cluster,0.03
28,0.34680523637933314,0.526656328761967,catELMo,random,44,1.0,cluster-cluster,0.03
29,0.3373731992325905,0.5451610910138627,catELMo,random,44,1.0,cluster-cluster,0.03
30,0.3280462300388079,0.5331566764962101,catELMo,random,44,1.0,cluster-cluster,0.03
31,0.3191274229936752,0.5295778539049866,catELMo,random,44,1.0,cluster-cluster,0.03
32,0.3194834727475509,0.5508554739368882,catELMo,random,44,1.0,cluster-cluster,0.03
33,0.31201721401658633,0.5438222673056936,catELMo,random,44,1.0,cluster-cluster,0.03
34,0.3081973158004302,0.5638662031576649,catELMo,random,44,1.0,cluster-cluster,0.03
35,0.30417418138197183,0.5582587847782556,catELMo,random,44,1.0,cluster-cluster,0.03
36,0.2984943354891935,0.5520105177201357,catELMo,random,44,1.0,cluster-cluster,0.03
37,0.28668029847618937,0.556647037242004,catELMo,random,44,1.0,cluster-cluster,0.03
38,0.2892924171093854,0.5564780356239494,catELMo,random,44,1.0,cluster-cluster,0.03
39,0.28180230660021016,0.5783084880319878,catELMo,random,44,1.0,cluster-cluster,0.03
40,0.2749354467158354,0.5720089043155986,catELMo,random,44,1.0,cluster-cluster,0.03
41,0.2720756743457932,0.5632254454392042,catELMo,random,44,1.0,cluster-cluster,0.03
42,0.26561075854914484,0.5562384234608007,catELMo,random,44,1.0,cluster-cluster,0.03
43,0.2564804538866975,0.5678581427666278,catELMo,random,44,1.0,cluster-cluster,0.03
44,0.2551098263578501,0.5763085101775779,catELMo,random,44,1.0,cluster-cluster,0.03
45,0.24870580481397683,0.5792094903575454,catELMo,random,44,1.0,cluster-cluster,0.03
46,0.24204628454305133,0.6005490958649222,catELMo,random,44,1.0,cluster-cluster,0.03
47,0.24576662183636339,0.5880593590805976,catELMo,random,44,1.0,cluster-cluster,0.03
48,0.24780993721732006,0.6119394477992691,catELMo,random,44,1.0,cluster-cluster,0.03
49,0.24234135464465478,0.6093853179823615,catELMo,random,44,1.0,cluster-cluster,0.03
