epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5561476496053835,0.5164260269428242,catELMo,random,42,1.0,random,1
1,0.5138720773447486,0.49444456877974063,catELMo,random,42,1.0,random,1
2,0.49152819958687105,0.4691326248760517,catELMo,random,42,1.0,random,1
3,0.4706675173960217,0.4567891795517708,catELMo,random,42,1.0,random,1
4,0.45422464345361363,0.4367627929977604,catELMo,random,42,1.0,random,1
5,0.4416286009856268,0.4214608233104939,catELMo,random,42,1.0,random,1
6,0.4315728848683391,0.4262874073177312,catELMo,random,42,1.0,random,1
7,0.42243419633035284,0.405344583113677,catELMo,random,42,1.0,random,1
8,0.41471521273586803,0.396805599959541,catELMo,random,42,1.0,random,1
9,0.4086333711010758,0.3953688777522203,catELMo,random,42,1.0,random,1
10,0.4035347471070968,0.4023726823357144,catELMo,random,42,1.0,random,1
11,0.3984087292526344,0.3907268853998349,catELMo,random,42,1.0,random,1
12,0.39281923704774424,0.3882467117844897,catELMo,random,42,1.0,random,1
13,0.38846219437327684,0.383633545083675,catELMo,random,42,1.0,random,1
14,0.3853337031118812,0.3674339172959422,catELMo,random,42,1.0,random,1
15,0.38134993657273636,0.3748284809244488,catELMo,random,42,1.0,random,1
16,0.3789193627528662,0.36963283906136546,catELMo,random,42,1.0,random,1
17,0.3745519582843513,0.36628040884922985,catELMo,random,42,1.0,random,1
18,0.37168373313888564,0.36121150818095993,catELMo,random,42,1.0,random,1
19,0.3682081409248463,0.36521397048813825,catELMo,random,42,1.0,random,1
20,0.366168637615029,0.3596432090096164,catELMo,random,42,1.0,random,1
21,0.3625344371624796,0.3538547302056321,catELMo,random,42,1.0,random,1
22,0.3605448055567765,0.3566047930353895,catELMo,random,42,1.0,random,1
23,0.3579956450164717,0.35067992515402246,catELMo,random,42,1.0,random,1
24,0.35626509852874977,0.35603692364972817,catELMo,random,42,1.0,random,1
25,0.35356564341748503,0.3517472508273906,catELMo,random,42,1.0,random,1
26,0.35130772414737244,0.35415446777516796,catELMo,random,42,1.0,random,1
27,0.34943903935244974,0.3479340574795105,catELMo,random,42,1.0,random,1
