epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.5749822090161029,0.5371568025483026,catELMo,random,46,1.0,cluster-random,0.3
1,0.5281441234609782,0.5185041871335772,catELMo,random,46,1.0,cluster-random,0.3
2,0.5112219782984282,0.5137792548868392,catELMo,random,46,1.0,cluster-random,0.3
3,0.49972792260928645,0.5000233495235443,catELMo,random,46,1.0,cluster-random,0.3
4,0.49136885271756064,0.493521445857154,catELMo,random,46,1.0,cluster-random,0.3
5,0.4826294169989613,0.487593111594518,catELMo,random,46,1.0,cluster-random,0.3
6,0.47650370478346543,0.4903344812658098,catELMo,random,46,1.0,cluster-random,0.3
7,0.4722896563362778,0.48721925298372903,catELMo,random,46,1.0,cluster-random,0.3
8,0.4632331912406581,0.47666439440515307,catELMo,random,46,1.0,cluster-random,0.3
9,0.4546459420366635,0.4759072935581207,catELMo,random,46,1.0,cluster-random,0.3
10,0.44894374612242643,0.4678220624393887,catELMo,random,46,1.0,cluster-random,0.3
11,0.4417985378464541,0.4652037995391422,catELMo,random,46,1.0,cluster-random,0.3
12,0.4372986357146836,0.4569035074445936,catELMo,random,46,1.0,cluster-random,0.3
13,0.4295272359467773,0.4565546347035302,catELMo,random,46,1.0,cluster-random,0.3
14,0.42295284832736413,0.4458800472153558,catELMo,random,46,1.0,cluster-random,0.3
15,0.4188863651132823,0.44715160886446637,catELMo,random,46,1.0,cluster-random,0.3
16,0.416064900977184,0.44261672602759466,catELMo,random,46,1.0,cluster-random,0.3
17,0.411054321273533,0.4366993249787225,catELMo,random,46,1.0,cluster-random,0.3
18,0.403904740781173,0.43491868376731874,catELMo,random,46,1.0,cluster-random,0.3
19,0.40059090816666076,0.43066253874037,catELMo,random,46,1.0,cluster-random,0.3
20,0.3972596825250472,0.4314921385712094,catELMo,random,46,1.0,cluster-random,0.3
21,0.3937646840435431,0.4295020106103685,catELMo,random,46,1.0,cluster-random,0.3
22,0.3879647353829633,0.42839964601728653,catELMo,random,46,1.0,cluster-random,0.3
23,0.3883800921288141,0.4427213908566369,catELMo,random,46,1.0,cluster-random,0.3
24,0.38412447523959403,0.43149067454867895,catELMo,random,46,1.0,cluster-random,0.3
25,0.3788857367065299,0.4277284280459086,catELMo,random,46,1.0,cluster-random,0.3
26,0.3748725489778651,0.42075766020350985,catELMo,random,46,1.0,cluster-random,0.3
27,0.37421180531138104,0.42583166811201306,catELMo,random,46,1.0,cluster-random,0.3
28,0.37078969521818295,0.41731819762123956,catELMo,random,46,1.0,cluster-random,0.3
29,0.36966408256132804,0.4168171053462558,catELMo,random,46,1.0,cluster-random,0.3
30,0.3628791242513512,0.4345557631386651,catELMo,random,46,1.0,cluster-random,0.3
31,0.36260264927686164,0.416710638999939,catELMo,random,46,1.0,cluster-random,0.3
32,0.35841165672382824,0.4203113083044688,catELMo,random,46,1.0,cluster-random,0.3
33,0.35687369523548307,0.4108890977170732,catELMo,random,46,1.0,cluster-random,0.3
34,0.3562559440279041,0.4134048781130049,catELMo,random,46,1.0,cluster-random,0.3
35,0.35185300163518424,0.4188799352116055,catELMo,random,46,1.0,cluster-random,0.3
36,0.34851658552977666,0.4176244248284234,catELMo,random,46,1.0,cluster-random,0.3
37,0.34443773948736306,0.41458364142311943,catELMo,random,46,1.0,cluster-random,0.3
38,0.3431788500035395,0.41252075764867996,catELMo,random,46,1.0,cluster-random,0.3
39,0.3438370510843432,0.41541979127460055,catELMo,random,46,1.0,cluster-random,0.3
40,0.3396274587851362,0.41084299908743965,catELMo,random,46,1.0,cluster-random,0.3
41,0.3374682563776242,0.4117741938432058,catELMo,random,46,1.0,cluster-random,0.3
42,0.3347268497788873,0.41450589425033996,catELMo,random,46,1.0,cluster-random,0.3
43,0.3332198661793322,0.4079019754462772,catELMo,random,46,1.0,cluster-random,0.3
44,0.3305280732506917,0.41493825806511775,catELMo,random,46,1.0,cluster-random,0.3
45,0.33042305463472077,0.4081888426674737,catELMo,random,46,1.0,cluster-random,0.3
46,0.3262435526171569,0.414758636686537,catELMo,random,46,1.0,cluster-random,0.3
47,0.3286438289750188,0.4078337534268697,catELMo,random,46,1.0,cluster-random,0.3
48,0.3215926767095059,0.40738313542471993,catELMo,random,46,1.0,cluster-random,0.3
49,0.32375043234394596,0.40397501389185586,catELMo,random,46,1.0,cluster-random,0.3
