epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.6749123930931091,0.6838505466779073,catELMo,random,46,1.0,random,0.03
1,0.605620108710395,0.6692073067029317,catELMo,random,46,1.0,random,0.03
2,0.57859867811203,0.6494091908137004,catELMo,random,46,1.0,random,0.03
3,0.5637812720404731,0.629526862833235,catELMo,random,46,1.0,random,0.03
4,0.5505732443597582,0.5993515544467503,catELMo,random,46,1.0,random,0.03
5,0.5363594439294603,0.5878435889879863,catELMo,random,46,1.0,random,0.03
6,0.5239610486560398,0.5685220956802368,catELMo,random,46,1.0,random,0.03
7,0.515726175573137,0.5592415187093946,catELMo,random,46,1.0,random,0.03
8,0.508833544784122,0.5600529895888434,catELMo,random,46,1.0,random,0.03
9,0.4913999252849155,0.5565046747525533,catELMo,random,46,1.0,random,0.03
10,0.48478560977511936,0.5539732880062527,catELMo,random,46,1.0,random,0.03
11,0.48182107673750985,0.5608036862479315,catELMo,random,46,1.0,random,0.03
12,0.4733493857913547,0.550480780336592,catELMo,random,46,1.0,random,0.03
13,0.46850836012098523,0.5593079990810819,catELMo,random,46,1.0,random,0.03
14,0.4577393074830373,0.5538909660445319,catELMo,random,46,1.0,random,0.03
15,0.45655017495155337,0.5556670599513583,catELMo,random,46,1.0,random,0.03
16,0.44810037083095977,0.5603198170661926,catELMo,random,46,1.0,random,0.03
17,0.4356799284617106,0.5562943763203091,catELMo,random,46,1.0,random,0.03
18,0.431589890188641,0.5670376724667019,catELMo,random,46,1.0,random,0.03
19,0.429851809475157,0.5630120343632168,catELMo,random,46,1.0,random,0.03
20,0.41725416779518126,0.5626845531993442,catELMo,random,46,1.0,random,0.03
21,0.40350394712554083,0.5569097333484225,catELMo,random,46,1.0,random,0.03
22,0.40886951155132717,0.5618109067281087,catELMo,random,46,1.0,random,0.03
23,0.39900224407513935,0.5747862961557176,catELMo,random,46,1.0,random,0.03
24,0.3922138644589318,0.5766927520434062,catELMo,random,46,1.0,random,0.03
25,0.38813628024525115,0.5784512890709771,catELMo,random,46,1.0,random,0.03
26,0.38114438785447013,0.5669670038753085,catELMo,random,46,1.0,random,0.03
27,0.3756302111678653,0.5927020046446059,catELMo,random,46,1.0,random,0.03
28,0.3674405038356781,0.5869680550363329,catELMo,random,46,1.0,random,0.03
29,0.36325376894738937,0.5779243177837796,catELMo,random,46,1.0,random,0.03
30,0.3572862989372677,0.590562723742591,catELMo,random,46,1.0,random,0.03
31,0.3568746209144592,0.6085491604275174,catELMo,random,46,1.0,random,0.03
32,0.3414232591787974,0.5996850384606256,catELMo,random,46,1.0,random,0.03
33,0.3346090495586395,0.6477817098299662,catELMo,random,46,1.0,random,0.03
34,0.3352333578798506,0.6042084601190355,catELMo,random,46,1.0,random,0.03
35,0.32189687622918023,0.6213017384211222,catELMo,random,46,1.0,random,0.03
36,0.33161230617099335,0.6084904591242473,catELMo,random,46,1.0,random,0.03
37,0.321057536204656,0.6181976874669393,catELMo,random,46,1.0,random,0.03
38,0.31400395698017547,0.6375162257088556,catELMo,random,46,1.0,random,0.03
39,0.3122706631819407,0.6283089187410142,catELMo,random,46,1.0,random,0.03
40,0.29875962667995026,0.6221560888820225,catELMo,random,46,1.0,random,0.03
41,0.2974908239311642,0.626211346520318,catELMo,random,46,1.0,random,0.03
42,0.2958100312285953,0.6192385607295566,catELMo,random,46,1.0,random,0.03
