epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.7065930604934693,0.689833402633667,catELMo,random,43,1.0,random,0.01
1,0.6340903083483378,0.6859198808670044,catELMo,random,43,1.0,random,0.01
2,0.6083191990852356,0.6807911992073059,catELMo,random,43,1.0,random,0.01
3,0.5885218063990275,0.6752756834030151,catELMo,random,43,1.0,random,0.01
4,0.5674479206403097,0.6695123314857483,catELMo,random,43,1.0,random,0.01
5,0.5460053126017252,0.663474440574646,catELMo,random,43,1.0,random,0.01
6,0.5339029232660929,0.6563162803649902,catELMo,random,43,1.0,random,0.01
7,0.5173016627629597,0.6481926441192627,catELMo,random,43,1.0,random,0.01
8,0.5170548756917318,0.6393377780914307,catELMo,random,43,1.0,random,0.01
9,0.4934977352619171,0.6308844685554504,catELMo,random,43,1.0,random,0.01
10,0.48768575191497804,0.6221390962600708,catELMo,random,43,1.0,random,0.01
11,0.47660736441612245,0.6128533482551575,catELMo,random,43,1.0,random,0.01
12,0.46220718026161195,0.6034466028213501,catELMo,random,43,1.0,random,0.01
13,0.45545481046040853,0.5980961322784424,catELMo,random,43,1.0,random,0.01
14,0.442454449335734,0.5978922843933105,catELMo,random,43,1.0,random,0.01
15,0.4327114303906759,0.597145140171051,catELMo,random,43,1.0,random,0.01
16,0.42195326487223306,0.593950092792511,catELMo,random,43,1.0,random,0.01
17,0.40069143573443095,0.5837863087654114,catELMo,random,43,1.0,random,0.01
18,0.40959179401397705,0.5828846096992493,catELMo,random,43,1.0,random,0.01
19,0.3959284543991089,0.5877825021743774,catELMo,random,43,1.0,random,0.01
20,0.3793107767899831,0.5915567278862,catELMo,random,43,1.0,random,0.01
21,0.3686152478059133,0.5880983471870422,catELMo,random,43,1.0,random,0.01
22,0.3704368670781453,0.58933424949646,catELMo,random,43,1.0,random,0.01
23,0.359799724817276,0.5948585867881775,catELMo,random,43,1.0,random,0.01
24,0.3544335921605428,0.6060347557067871,catELMo,random,43,1.0,random,0.01
25,0.33728595574696857,0.6053286790847778,catELMo,random,43,1.0,random,0.01
26,0.33659124771753945,0.6126900315284729,catELMo,random,43,1.0,random,0.01
27,0.3302830437819163,0.626787006855011,catELMo,random,43,1.0,random,0.01
28,0.3186089853445689,0.6360594034194946,catELMo,random,43,1.0,random,0.01
29,0.3165723224480947,0.6458580493927002,catELMo,random,43,1.0,random,0.01
30,0.3019128640492757,0.6481272578239441,catELMo,random,43,1.0,random,0.01
31,0.28875113526980084,0.6572669148445129,catELMo,random,43,1.0,random,0.01
32,0.28384737571080526,0.6781705617904663,catELMo,random,43,1.0,random,0.01
33,0.2763334353764852,0.7034851312637329,catELMo,random,43,1.0,random,0.01
34,0.27735507289568584,0.6952003240585327,catELMo,random,43,1.0,random,0.01
35,0.26587797005971275,0.7042995691299438,catELMo,random,43,1.0,random,0.01
36,0.26394439339637754,0.7112557888031006,catELMo,random,43,1.0,random,0.01
37,0.2585083325703939,0.7119371294975281,catELMo,random,43,1.0,random,0.01
38,0.2596484661102295,0.7107254266738892,catELMo,random,43,1.0,random,0.01
39,0.23458670278390248,0.7223219871520996,catELMo,random,43,1.0,random,0.01
40,0.23131717244784036,0.7419500946998596,catELMo,random,43,1.0,random,0.01
41,0.23165838917096457,0.769391655921936,catELMo,random,43,1.0,random,0.01
42,0.21585794687271118,0.8042033314704895,catELMo,random,43,1.0,random,0.01
43,0.21415639718373616,0.7805085778236389,catELMo,random,43,1.0,random,0.01
44,0.2091779261827469,0.7707734107971191,catELMo,random,43,1.0,random,0.01
45,0.21103647847970328,0.7488179206848145,catELMo,random,43,1.0,random,0.01
46,0.21118885576725005,0.7717506885528564,catELMo,random,43,1.0,random,0.01
47,0.20156324009100596,0.7982134819030762,catELMo,random,43,1.0,random,0.01
48,0.2021870086590449,0.7843465209007263,catELMo,random,43,1.0,random,0.01
