epoch,train_loss,val_loss,embedding,split,seed,fraction,subset_strategy,subset_fraction
0,0.6105232487574921,0.6274086364110311,catELMo,random,43,1.0,cluster-random,0.1
1,0.5535220744386202,0.5493509817123413,catELMo,random,43,1.0,cluster-random,0.1
2,0.531833941669776,0.5253812034924825,catELMo,random,43,1.0,cluster-random,0.1
3,0.5216392843116479,0.5209861505031586,catELMo,random,43,1.0,cluster-random,0.1
4,0.5129563370059415,0.5114872868855794,catELMo,random,43,1.0,cluster-random,0.1
5,0.5025495154728127,0.5060611172517141,catELMo,random,43,1.0,cluster-random,0.1
6,0.49703700290323016,0.506163356701533,catELMo,random,43,1.0,cluster-random,0.1
7,0.48761976674151764,0.5021776302655538,catELMo,random,43,1.0,cluster-random,0.1
8,0.48368378556846897,0.49887975056966144,catELMo,random,43,1.0,cluster-random,0.1
9,0.4777075788076517,0.49692382574081423,catELMo,random,43,1.0,cluster-random,0.1
10,0.47476892633727674,0.49647992809613545,catELMo,random,43,1.0,cluster-random,0.1
11,0.4669195726466523,0.49235112229983014,catELMo,random,43,1.0,cluster-random,0.1
12,0.4614632112269886,0.4990658891201019,catELMo,random,43,1.0,cluster-random,0.1
13,0.4554669451734671,0.49518558541933694,catELMo,random,43,1.0,cluster-random,0.1
14,0.4481754660649844,0.4916217835744222,catELMo,random,43,1.0,cluster-random,0.1
15,0.44699709523525666,0.48825069824854533,catELMo,random,43,1.0,cluster-random,0.1
16,0.4420851284244099,0.491060760418574,catELMo,random,43,1.0,cluster-random,0.1
17,0.43657853306472866,0.4904640289147695,catELMo,random,43,1.0,cluster-random,0.1
18,0.4333782051635356,0.4872925821940104,catELMo,random,43,1.0,cluster-random,0.1
19,0.4273196519489034,0.48680790821711223,catELMo,random,43,1.0,cluster-random,0.1
20,0.4210079487776559,0.4858076878388723,catELMo,random,43,1.0,cluster-random,0.1
21,0.4170557747523081,0.47858006159464517,catELMo,random,43,1.0,cluster-random,0.1
22,0.4108732607419165,0.4882985313733419,catELMo,random,43,1.0,cluster-random,0.1
23,0.4094185246930049,0.47997944633165995,catELMo,random,43,1.0,cluster-random,0.1
24,0.4019425106845755,0.4810127794742584,catELMo,random,43,1.0,cluster-random,0.1
25,0.39599063460277173,0.48050763805707297,catELMo,random,43,1.0,cluster-random,0.1
26,0.39236960491130307,0.4897415574391683,catELMo,random,43,1.0,cluster-random,0.1
27,0.3929966893796964,0.480946337779363,catELMo,random,43,1.0,cluster-random,0.1
28,0.3875043426234985,0.4742792288462321,catELMo,random,43,1.0,cluster-random,0.1
29,0.3823920642110893,0.49103213389714556,catELMo,random,43,1.0,cluster-random,0.1
30,0.3769247939121499,0.4828900726636251,catELMo,random,43,1.0,cluster-random,0.1
31,0.3707539972014293,0.4812706128756205,catELMo,random,43,1.0,cluster-random,0.1
32,0.36659303995900017,0.4799138045310974,catELMo,random,43,1.0,cluster-random,0.1
33,0.36318212803450295,0.47919039567311605,catELMo,random,43,1.0,cluster-random,0.1
34,0.3595179495811587,0.48464640418688454,catELMo,random,43,1.0,cluster-random,0.1
35,0.36118560791338467,0.49539963483810423,catELMo,random,43,1.0,cluster-random,0.1
36,0.35220930391280303,0.48097792943318685,catELMo,random,43,1.0,cluster-random,0.1
37,0.3455229102028614,0.47774529933929444,catELMo,random,43,1.0,cluster-random,0.1
38,0.34067523323473264,0.4796353375911713,catELMo,random,43,1.0,cluster-random,0.1
39,0.3391867615389244,0.48352551261583965,catELMo,random,43,1.0,cluster-random,0.1
40,0.334466108216773,0.5196844037373861,catELMo,random,43,1.0,cluster-random,0.1
41,0.33355213040287596,0.5049900090694428,catELMo,random,43,1.0,cluster-random,0.1
42,0.3292244524330182,0.47882012963294984,catELMo,random,43,1.0,cluster-random,0.1
43,0.32741613103184786,0.48211187561353047,catELMo,random,43,1.0,cluster-random,0.1
44,0.3245790437726104,0.47700351317723594,catELMo,random,43,1.0,cluster-random,0.1
45,0.3181728200517367,0.499266988436381,catELMo,random,43,1.0,cluster-random,0.1
46,0.3153020381511521,0.4839597678184509,catELMo,random,43,1.0,cluster-random,0.1
47,0.31332961656570335,0.4887043329079946,catELMo,random,43,1.0,cluster-random,0.1
48,0.3146417899964582,0.5137203240394592,catELMo,random,43,1.0,cluster-random,0.1
49,0.3063467382735917,0.48869606057802834,catELMo,random,43,1.0,cluster-random,0.1
50,0.2999248310592198,0.49051088412602745,catELMo,random,43,1.0,cluster-random,0.1
51,0.2976708883472696,0.4926870250701904,catELMo,random,43,1.0,cluster-random,0.1
52,0.29308229060255236,0.48691561102867126,catELMo,random,43,1.0,cluster-random,0.1
53,0.28910847877184614,0.49467859029769895,catELMo,random,43,1.0,cluster-random,0.1
54,0.29117298606913333,0.4929203756650289,catELMo,random,43,1.0,cluster-random,0.1
55,0.2802332711122935,0.5012252116203308,catELMo,random,43,1.0,cluster-random,0.1
56,0.2846854389471273,0.5125624171892802,catELMo,random,43,1.0,cluster-random,0.1
57,0.2798892472409425,0.5050684440135956,catELMo,random,43,1.0,cluster-random,0.1
58,0.27219763175285544,0.5087849199771881,catELMo,random,43,1.0,cluster-random,0.1
